number,opened_at,amount,state,short_description,ci,user,department,category,processed_date,source_id,type,location,processing_time_hours
14c58091-1e46-47cf-9ed2-4550302e10d8,2024-02-16 11:06:53,59358,Processed,Word need eight from add energy.,ready,xgregory,Finance,Travel,2024-03-16 18:25:18,a721648f-ff83-4897-a172-ead01f54cb12,One-time,Africa,703.3069444444444
5ee77c5f-fa0f-48af-b8ec-d9fbc1223be6,2024-04-04 22:48:31,52590,Processed,Make free defense itself approach.,less,xrivers,Finance,Miscellaneous,2024-04-19 17:17:21,408495c9-a079-4de7-9806-ca1fa24894ca,One-time,North America,354.48055555555555
a32aa743-c11a-434b-869a-fdfd3669e9d0,2024-05-31 10:01:48,68767,Pending,Deal know network job history couple.,stuff,taylorrobert,Customer Support,Travel,2024-02-09 05:47:11,c35e0acb-8ff8-4d07-a120-a7ebba0abd7c,Recurring,Africa,-2692.243611111111
229000d8-f254-4b4e-adc9-a7f819365186,2024-06-21 23:19:56,99706,Submitted,Party item knowledge inside but husband reach.,like,michaelwheeler,Product Management,Miscellaneous,2024-02-18 02:21:21,30d53bd8-2d38-4243-9832-2fd1a5e32c73,One-time,Asia,-2996.976388888889
c533d7a6-c158-4e0b-9aaf-edc5548a4280,2024-01-23 00:53:32,66914,Submitted,Push ever theory last magazine government sure black.,stuff,natashaanderson,Sales,Assets,2024-03-27 01:31:55,c541d95a-4367-490b-a434-876a332bbe2f,Recurring,South America,1536.6397222222222
4913caaa-ca4b-4ebf-a604-2feca9aa0a3b,2024-09-06 12:31:02,28149,Pending,Report she similar political.,defense,qlewis,Development,Services,2024-08-18 21:53:10,ab9c838e-b514-4d34-8dc4-58dce13f0cad,Recurring,Europe,-446.6311111111111
16271abc-c783-475c-8094-3e258309ea66,2024-07-27 18:12:39,28276,Submitted,Style thought senior among whether.,perhaps,xrivers,Development,Services,2024-10-06 05:38:32,aa63a34b-b9cd-494f-b0a0-2c84be68a8b5,One-time,North America,1691.431388888889
3fdf85b3-efd5-48a8-bd72-6a863c684958,2024-05-27 00:05:58,51584,Processed,Including ten before idea those.,stuff,alanharrison,Sales,Miscellaneous,2024-08-26 08:04:59,c856145c-5851-4aa5-bdbf-88323fb6c93d,One-time,South America,2191.9836111111113
c3021948-1fe0-4983-a1d2-163e1c436b19,2024-03-06 08:25:57,27600,Processed,Respond type once natural.,ready,shannon69,HR,Services,2024-08-02 14:31:01,4740818e-f346-49fc-96af-f46746826230,Recurring,Africa,3582.0844444444447
2452ca0f-0e2f-4f16-a8b2-b8ed7ea3abe5,2024-05-21 01:20:45,95150,Declined,Production rise model civil plant argue.,quickly,don49,Customer Support,Services,2024-08-11 14:03:11,f35eab12-1308-4b7e-afe6-04f527b0cd77,One-time,Asia,1980.7072222222223
55268b1d-d9b5-4b0e-9b40-f87367afd95f,2024-07-25 06:47:04,59887,Submitted,Future concern give tax here return.,letter,nlewis,Finance,Services,2024-07-07 05:53:31,a99cc781-429d-49e4-8ecd-a656371f0077,Recurring,South America,-432.8925
e3a88209-27b9-4f37-9bca-1db372009e0b,2024-09-26 14:03:26,56413,Declined,Manage pull door be far without team.,letter,alanjohnson,Product Management,Services,2024-09-05 19:57:04,6c4552ae-29b2-4a1f-9327-a3a40ac460aa,Recurring,Asia,-498.1061111111111
f5e5a442-29e0-4e80-bce2-ae03377dc8d5,2024-09-21 03:18:58,10251,Declined,Require type ever instead hear here.,test,alanharrison,HR,Assets,2024-09-20 16:06:27,c2b0a842-2891-4244-85cc-4cbd24c02f71,Recurring,North America,-11.20861111111111
862be643-c3b5-4a6e-a0f9-7a8d09a48979,2024-02-27 11:02:24,93199,Declined,Soon boy eye east.,letter,lynnsmith,Product Management,Miscellaneous,2024-01-12 13:34:39,a01e786d-2f7e-46a8-8e1e-2a7aa1518d38,One-time,Europe,-1101.4625
ee9d30e7-9238-4404-a022-21201c2dd064,2024-09-03 19:35:43,30147,Declined,Team career do difference.,like,bhernandez,Finance,Assets,2024-10-21 15:41:51,c0cf37e2-fc67-48cf-bdef-4cc1c5fbf1dd,Recurring,Europe,1148.1022222222223
313d5b09-693c-4fa4-9175-886d0cc69834,2024-01-30 04:16:44,27426,Submitted,Do expect short mention teach forget.,less,russellromero,HR,Travel,2024-07-10 10:15:36,3a6554b7-184c-4001-9474-9ae8abf3d4d4,Recurring,North America,3893.981111111111
2a8e051e-c4a6-48dc-83e9-fb369bce4fb8,2024-04-08 04:02:02,27534,Submitted,Course policy president but.,perhaps,khorn,Development,Miscellaneous,2024-03-22 01:54:03,c22d6550-d209-47c8-92eb-afac4da6bc1c,Recurring,Africa,-410.13305555555553
7348e4f4-1b38-4cd7-88d4-c15ee5bd2e83,2024-02-08 13:49:34,17299,Submitted,Scientist case red long her site ability.,test,garciaregina,HR,Services,2024-10-04 22:25:51,9730264a-cb7b-4012-863c-ca94de418d14,Recurring,North America,5744.604722222222
8df04e37-d4d1-43df-890b-cd3d9b973ac3,2024-10-05 16:24:51,69694,Processed,World despite member begin scientist police.,marriage,denniscross,Finance,Miscellaneous,2024-10-06 06:02:48,d2ae40b9-bca5-46c0-995e-76d211f0077d,Recurring,North America,13.6325
fd0333a8-4167-4ee1-9688-deef2b192d65,2024-02-02 23:02:09,25332,Submitted,Everything through write.,television,alanharrison,Development,Miscellaneous,2024-09-02 18:05:21,7c0b0c46-5506-4831-82eb-a6a439a4aa43,Recurring,Africa,5107.053333333333
3cbc72f5-4efd-4a37-9fda-34eb65bb1319,2024-01-20 10:51:32,40531,Processed,Agreement garden manager lawyer guess.,perhaps,xrivers,Finance,Miscellaneous,2024-03-30 05:10:01,cc8051bb-6d6c-4b1d-aea1-670839a61540,Recurring,Europe,1674.3080555555555
2308696c-1677-4a92-b333-01ad50bddb0b,2024-07-05 20:32:23,17111,Declined,Probably door spring.,marriage,nperry,Development,Services,2024-08-22 17:45:37,b9d6a807-fe57-4767-85ff-80781dbb1049,Recurring,North America,1149.2205555555556
60f2a28b-f43e-41cf-a3a2-795539191dc1,2024-06-11 03:36:49,46465,Submitted,Suffer dream inside table role.,defense,thomastyler,Sales,Services,2024-05-16 00:20:58,fc0babe8-d84e-4511-a5b0-0977a187a421,Recurring,Europe,-627.2641666666667
b07b7c3d-d843-4c3d-bdef-874d59542cad,2024-10-12 07:42:32,83826,Declined,Know of thought claim option.,enough,villarrealerica,Customer Support,Miscellaneous,2024-02-14 00:29:47,a50b57d3-5a1c-4f53-a783-d0c112e41b98,Recurring,Asia,-5791.2125
b94d4617-bb43-4dde-89f3-2febfbea28c4,2024-10-19 17:58:24,20398,Processed,Believe research southern soon create.,less,don49,HR,Services,2024-10-28 05:13:46,ae67ca99-d311-4e4f-85b7-9f4fbda089a9,Recurring,Asia,203.25611111111112
473ad728-1490-46ce-bd3d-090b6e83363e,2024-07-29 19:27:37,16950,Processed,Culture clear suffer discuss along term.,Mr,hannah43,HR,Services,2024-10-01 13:03:51,99420b0e-8473-4ff4-8343-d77f28b86265,Recurring,South America,1529.6038888888888
b61f2b87-1284-4005-ac12-9a2363c15b5b,2024-05-19 09:49:37,66927,Pending,Per color our for bill if.,action,jessica82,Sales,Travel,2024-10-21 19:06:35,42053c61-4273-4405-b269-375e14b75972,One-time,Asia,3729.282777777778
e25ffe66-e5b7-40ac-881c-29d24c6e312a,2024-08-16 02:41:46,14382,Submitted,Administration although hold those budget future.,defense,xramirez,Development,Services,2024-04-12 17:21:11,fb32e0fc-162f-46b1-81b9-d6563e7783c3,Recurring,Asia,-3009.3430555555556
2b871386-9fd6-4977-8864-578449b8afb4,2024-10-10 19:49:18,25435,Processed,Marriage their final third computer college decide.,perhaps,albert63,HR,Travel,2024-10-11 16:37:16,0fe7efc7-ed34-4e49-9508-93069baa667c,Recurring,Africa,20.799444444444443
018d26a2-1aa5-4dad-97f2-7240f7d87285,2024-03-30 01:36:02,52668,Declined,Car fish economic.,respond,robertsjames,Finance,Travel,2024-05-30 17:02:44,a5905a40-a615-4aec-95b4-a80cd9b69f41,Recurring,Europe,1479.445
fe931aca-bb51-4d13-b0f1-ff71a830d98f,2024-06-14 00:11:01,22791,Pending,Seven occur director likely deal deep security.,like,alanharrison,Development,Services,2024-03-01 22:14:57,3f7bb512-a24d-4404-b9db-e08b37b9cd67,One-time,Europe,-2497.9344444444446
0a740eb3-4cf2-4fe1-abcb-5b4b531bd914,2024-05-19 11:29:30,10296,Declined,Theory center break reveal station.,enough,alanharrison,Development,Services,2024-01-20 03:39:10,27afc11b-8a5a-4ffc-bff7-97ca57ee0c60,Recurring,South America,-2887.838888888889
7bb07a7f-5627-4038-a856-d6ba7a0eab03,2024-09-08 16:44:04,67335,Declined,Color this tend raise quickly even.,evidence,michael39,Finance,Services,2024-01-09 17:52:20,9e76e04e-76b0-4a31-812c-b957a38fb95c,Recurring,Europe,-5830.862222222222
79c43087-b75d-421b-874a-e714e229bdc7,2024-03-02 08:49:51,19274,Submitted,Court near over drive among great.,action,davisbenjamin,HR,Services,2024-08-19 05:29:34,2ad0b693-2e6c-4f9d-a0ee-7b3379df2412,One-time,Africa,4076.6619444444445
5fba5efe-0c54-48c7-a79a-0b06465fe91a,2024-10-20 22:52:28,49519,Submitted,Find thus policy.,perhaps,meaganreid,Sales,Travel,2024-09-16 02:59:07,882f6cd8-04f5-4e09-bec3-37550bf0c77d,One-time,Africa,-835.8891666666667
7a3f3e9b-b58e-476a-8307-a7c6a4348c4f,2024-08-13 02:45:39,60232,Processed,Method party meet beyond happen.,Mr,stewartshannon,Finance,Services,2024-10-22 05:04:30,49419603-f59a-4ab8-9154-612f1c1df7bc,Recurring,Asia,1682.3141666666668
6fd2a8ef-cb30-4094-9b53-47b7e8549f77,2024-02-06 13:32:30,23882,Submitted,Call wide up strategy attack home challenge event.,defense,xrivers,HR,Services,2024-03-06 20:37:24,d39e9aa2-67c7-465c-b21a-dd9381a4dbfa,One-time,Asia,703.0816666666667
7e6f8a63-da7d-4e60-8801-1810f76d19fa,2024-04-12 18:03:32,15216,Pending,Music will would material move offer several.,like,carolfranklin,HR,Services,2024-10-02 14:10:40,9ac2dee0-b8e2-4fa1-a10b-23a9e41914ae,One-time,Africa,4148.118888888889
a6a7912f-bc47-4b6b-9a2a-9b87673a8551,2024-08-01 16:07:44,42003,Submitted,Plant hard page American energy.,action,hannah43,Sales,Assets,2024-10-03 15:48:54,45474b3c-2e49-40a3-9d14-0b84b371eb82,One-time,North America,1511.6861111111111
8092a5b3-c925-4351-ac23-bdf325944a3c,2024-06-18 20:18:23,13057,Processed,Place end accept purpose participant feeling.,less,kimberly55,Development,Assets,2024-09-17 11:49:32,5b63a868-e722-4d11-a2b5-d46d130488e1,One-time,Europe,2175.5191666666665
a19ad58a-c26e-480d-abc7-5b33f12c3902,2024-02-10 05:45:17,10025,Processed,Stage along manage toward also financial.,ready,hannah43,Development,Assets,2024-10-03 05:21:10,03f06bad-a6f7-46af-8763-19e5e0f08faf,Recurring,South America,5663.598055555555
d9c589f4-6a2e-42bf-9ddf-b82279e9f932,2024-07-23 23:45:08,10175,Pending,Material beat eye set.,respond,michaelwheeler,HR,Assets,2024-04-24 12:10:06,797c5b79-690a-4a84-848e-e03a9a61fa38,One-time,Asia,-2171.583888888889
e385419c-9542-4274-9980-c029b8167f59,2024-06-19 04:39:44,18478,Declined,Call step forward theory kitchen.,evidence,shannon69,Development,Services,2024-01-15 19:30:02,bd09ce4b-df68-41c5-8db7-b3efbf63b3c5,One-time,Europe,-3729.161666666667
a908869f-8b5b-494b-81a1-2b51f151ee3c,2024-09-06 01:50:01,25234,Pending,Look safe rate special would.,respond,qlewis,HR,Assets,2024-10-05 04:42:03,28400d51-954c-4ed1-a278-28b67659f31e,One-time,South America,698.8672222222223
01a5e8bf-c837-4a82-934b-757d1b29652b,2024-10-09 20:21:05,57157,Pending,Material eat space put hold large of.,respond,albert63,Product Management,Services,2024-06-19 09:18:10,00cbac30-f2f5-4150-902d-b59959836447,One-time,Africa,-2699.0486111111113
ba283846-5da9-4a93-9177-c24d9851150b,2024-04-15 03:07:30,28491,Declined,Political citizen attention continue.,quickly,mendezkathryn,Development,Assets,2024-09-08 05:27:04,79ba8849-72de-4d15-a4ed-41a8e2a3e49c,Recurring,Asia,3506.326111111111
6827e37f-8949-4f75-aadc-8f386b4a1bda,2024-01-10 19:21:26,29156,Pending,Become nearly nice.,marriage,khorn,HR,Services,2024-02-11 02:05:04,0edf5f6b-6795-4036-8b2f-a521d43af832,One-time,Africa,750.7272222222222
8dd9c5c9-188e-4f8c-a75a-8ec227368225,2024-02-24 10:13:38,58556,Pending,Front kid Republican whole.,letter,don49,Finance,Services,2024-09-23 20:18:10,b6f57062-40c3-4429-a9f4-3d55d8a0352e,Recurring,Africa,5098.075555555555
d5a4de58-b215-4527-8187-1042e92b7c41,2024-08-14 18:52:59,21297,Declined,Letter cause around after their international team.,special,natashaanderson,Development,Services,2024-08-08 22:32:18,8393f6a5-f297-4911-8eb0-e13a85256cc1,One-time,Europe,-140.34472222222223
850644d2-95f8-4b14-9048-96cb5d07994f,2024-05-22 01:30:03,19974,Submitted,Star government real ground.,television,alanjohnson,Development,Travel,2024-02-01 21:04:26,09caef7d-4245-48e9-95a8-07ed616f6384,One-time,Europe,-2644.4269444444444
997dfe06-7f8c-4c54-88a2-7599331bf81c,2024-09-23 06:05:03,80316,Processed,Price against company low after middle.,special,rwilliams,Customer Support,Assets,2024-10-02 23:59:58,8a4d48ad-56bf-4521-8fb0-a45d95b5f0b9,One-time,North America,233.9152777777778
9bd41809-3036-4046-b58c-0b6c3e495457,2024-09-04 21:56:44,28909,Submitted,Measure spring develop fear practice lead wrong study.,rock,elizabeth03,HR,Travel,2024-07-16 12:10:37,97b9eb55-61d7-4f87-8659-5cd0596ce1a1,One-time,Asia,-1209.768611111111
1ede4325-18b0-4d35-8b5e-3760ff7c7393,2024-09-08 05:00:54,28864,Declined,Top understand guess since.,evidence,xramirez,IT,Miscellaneous,2024-02-04 19:21:46,85d478d6-b35c-427f-881f-e64c373811f4,One-time,South America,-5193.652222222222
0f0f45e5-1aae-4696-8c6d-f1304b171794,2024-01-23 20:37:55,13056,Submitted,Quickly film movie board.,quickly,qflores,Development,Services,2024-05-27 02:54:05,1c0422fc-81b9-4b11-8d0c-7a91d89e8338,Recurring,South America,2982.2694444444446
5273c901-f8d8-42a8-86e1-dba0a61b916b,2024-07-17 19:49:10,75406,Submitted,Trial you her wall store from society.,marriage,lespinoza,Product Management,Services,2024-05-20 22:47:32,4d10a592-bac4-41aa-a68d-fe77c42d3f99,Recurring,Africa,-1389.0272222222222
fa179a8d-3f96-47ce-912e-666391f1d9c8,2024-07-11 15:34:09,92589,Pending,Administration scientist worker.,present,gina99,Product Management,Assets,2024-09-17 18:10:39,4751b3b9-7570-4f17-83b6-fca3febea056,One-time,Africa,1634.6083333333333
8deb0bb4-2505-4f94-92e5-109c63e5b55d,2024-01-05 17:37:18,34594,Submitted,Behind better window fight.,defense,robertsjames,Sales,Travel,2024-04-29 13:40:14,5ff4a467-4b3b-4305-89c7-1cf4ac55f1ff,Recurring,Europe,2756.048888888889
e069a1c4-dc85-491b-9704-6a44a89c8e11,2024-03-14 10:07:20,36674,Submitted,Experience program policy property.,letter,gina99,Finance,Assets,2024-03-24 20:20:02,7da978ae-cb31-4e90-a770-e19b848a60d8,One-time,South America,250.21166666666667
ff102871-3aa4-4f1a-9ae7-d8a1d049d8b1,2024-01-04 18:34:17,47417,Submitted,Last president country lot.,respond,russellromero,Sales,Services,2024-05-24 06:25:15,5e5d84df-9659-4a36-af18-155b83748712,Recurring,North America,3371.8494444444445
497eb756-99a6-4733-83ae-b53909d2c083,2024-08-09 00:29:08,57093,Declined,Edge the range fall cover card.,respond,hannah43,Finance,Travel,2024-09-15 16:27:12,151ce8bc-7e96-495b-b545-7a21ae50e0e8,One-time,Asia,903.9677777777778
b9d10c74-6eda-4729-8a97-00952da4c1e8,2024-03-18 01:27:19,23852,Submitted,Reason thus economy grow.,detail,marthabaker,HR,Travel,2024-01-07 17:51:30,348b8262-cb4e-4f38-a284-21644682e17d,One-time,North America,-1687.5969444444445
85a75fdf-3b6b-4bbf-b81d-695492c6e8a2,2024-02-24 13:42:50,70700,Processed,Charge pick east but statement anything generation.,stuff,alanharrison,Customer Support,Travel,2024-04-07 20:26:44,056a871e-cd7f-4d5b-8658-027e209f4f33,Recurring,North America,1038.7316666666666
339547ed-7892-4865-bb69-b1cf5611227b,2024-06-29 04:54:46,59626,Processed,Standard sure bad second.,enough,jessica82,Finance,Assets,2024-07-15 00:29:02,7a94713d-6cc7-4c17-8c36-fbae590c515b,Recurring,North America,379.5711111111111
f28fe56c-15fe-4184-b467-8cc837686c23,2024-03-13 02:29:57,16782,Submitted,Them site discussion seat feel.,perhaps,hudsonkayla,HR,Travel,2024-07-31 11:14:19,eec86c6c-333c-46e2-8f15-432aa32be143,One-time,Asia,3368.7394444444444
18f4c1a0-d2af-48c1-a189-a462ba3ce7a0,2024-06-06 17:42:08,22387,Processed,Enough risk help early author issue.,special,shannon69,HR,Travel,2024-08-16 12:28:58,a99bd20f-322c-447f-8427-7cdcb4eaf564,Recurring,Europe,1698.7805555555556
e8cc4039-1b9f-4016-b0c0-28955cf14756,2024-07-26 20:27:31,65669,Pending,Would student follow study.,perhaps,qlewis,Finance,Services,2024-01-29 20:16:04,c765ce22-82a8-4505-82a1-0918c6ac25e5,One-time,South America,-4296.190833333333
caf511d7-f735-4f42-8a3d-4fdd3a4558bd,2024-06-17 07:34:29,27719,Declined,Challenge add suggest claim week.,like,xramirez,HR,Miscellaneous,2024-07-21 21:15:51,84b47771-a43e-4644-9d07-93a6edf8c95c,Recurring,Europe,829.6894444444445
d527822b-f2b6-4c16-b175-1ef57d01d790,2024-08-09 06:46:03,74738,Submitted,Investment feel beyond at could myself beyond.,enough,xgregory,Customer Support,Services,2024-10-18 21:03:44,d9f8fba8-c91f-4b0b-87a0-402f8664b0d0,Recurring,North America,1694.2947222222222
c141f4aa-ef30-4968-98f0-3efc009e9554,2024-02-14 23:29:27,93540,Processed,Goal seem number new purpose eight push four.,evidence,hannah43,Product Management,Miscellaneous,2024-09-25 21:50:57,a70a7188-b279-4a82-a1a2-cc01c65cabd5,One-time,Africa,5374.358333333334
def91197-1ff8-4bbe-9c10-27a8b4175621,2024-07-11 15:15:00,25481,Processed,Hit beyond name mother.,evidence,gina99,IT,Services,2024-10-17 20:32:52,c6235bb6-76b9-43c9-bfe8-088fb172478e,Recurring,Asia,2357.297777777778
b3929fd1-3fd2-4c17-a365-2b771282a888,2024-09-18 08:56:22,60942,Processed,Table action management without.,letter,gina99,Customer Support,Miscellaneous,2024-10-13 21:00:56,1dc04435-c842-4c13-988c-886c8df85e87,Recurring,North America,612.0761111111111
2e1f4855-7555-4b8b-8756-3e41d34f67eb,2024-08-04 15:02:34,26863,Pending,Vote thus enter carry.,evidence,lespinoza,HR,Assets,2024-06-29 17:50:45,65178e14-cf33-42f8-9332-673e37712edd,One-time,Asia,-861.1969444444444
0cbf37d6-1703-478d-8501-1cb5995beac4,2024-09-05 00:44:29,24465,Processed,Debate beyond less.,less,michael39,HR,Services,2024-09-07 16:41:39,8fb4b546-8ed6-46bf-af1a-951042f74a72,Recurring,Africa,63.952777777777776
7600503a-7848-415d-920a-c8d7e152e96b,2024-05-05 22:03:10,56773,Pending,Either letter up despite newspaper commercial bit.,defense,taylormegan,Product Management,Services,2024-02-21 02:53:43,4d348a33-0d1f-465c-9e68-25b36c94b2e4,Recurring,Europe,-1795.1575
84b29020-4368-40bf-ab82-537d9cf18f4b,2024-09-05 06:54:16,53384,Pending,Other agency him form professional industry remain party.,perhaps,russellromero,Finance,Services,2024-03-22 03:13:54,cac6ec25-f11f-4aa0-ac55-5ffc2d973868,One-time,South America,-4011.672777777778
819e4185-cd67-4aef-9e1b-1f3a1e58369d,2024-02-05 02:56:06,52956,Submitted,Star himself economy consider smile laugh save.,evidence,kimberly55,Finance,Services,2024-10-19 04:00:37,bda4a3e8-1517-42fe-ae6f-4a4343f661f8,Recurring,Asia,6169.075277777778
e93cb65f-91c7-415f-a5df-e2243bb7e1e1,2024-07-03 20:12:46,16804,Processed,Six style sort whole firm keep expect environmental.,stuff,russellromero,Development,Miscellaneous,2024-09-06 17:29:54,6e5d3945-8a57-4f46-a5a5-f3001c783c99,Recurring,South America,1557.2855555555554
0312f8c8-fb93-4f2b-aa86-40d7f57929ac,2024-05-11 15:52:15,37562,Declined,Paper plan with once me above statement note.,special,rwilliams,Sales,Assets,2024-08-10 19:19:09,2de45d6b-a101-45cd-9d0f-396226e94792,One-time,Asia,2187.4483333333333
af4a32c6-82cc-4975-87c9-3036f0e80eea,2024-02-24 21:28:37,11741,Pending,Your need defense base article lay.,ready,nperry,IT,Assets,2024-06-14 05:44:39,a7f6e9e8-9b7c-4412-b843-f03bec8d839b,Recurring,Africa,2648.2672222222222
1f47f8de-b804-4cf0-9d77-633369059f22,2024-05-21 03:21:05,62447,Declined,Own quite seven fast begin school phone.,rock,xramirez,Finance,Services,2024-08-31 08:26:11,461317ad-df60-4930-9bfe-1bdb92bb7482,One-time,North America,2453.085
66138a04-9ccf-4dc2-9f14-0485bf97022e,2024-10-15 10:30:46,21253,Processed,Thing daughter various make amount improve director.,letter,qflores,HR,Services,2024-10-24 19:44:38,0ac58a35-bdf0-4ec4-9204-f31befc5f21b,One-time,North America,225.23111111111112
af32452f-31ff-40f6-9354-727325b77e0c,2024-07-24 20:53:31,68023,Processed,Shoulder radio sure behavior chance including ready year.,stuff,davisbenjamin,Product Management,Miscellaneous,2024-10-25 15:01:28,18a6399f-8100-4666-bf06-773c57abccb8,Recurring,South America,2226.1325
24d86dfe-cd40-4038-87d2-69613b9d8cb3,2024-06-18 21:23:37,39915,Submitted,Month floor top picture cover special order job.,ready,qflores,Sales,Assets,2024-03-15 12:04:24,4e2a713f-c4cf-497d-be2b-efa58ed961f6,One-time,North America,-2289.320277777778
5b85a1f8-9f04-47ad-945b-aa4f21312549,2024-07-22 14:28:40,52864,Submitted,Medical relate remember force family.,ready,xgregory,Sales,Travel,2024-06-28 18:47:32,595008cc-e9da-45d8-a012-3d600956cc43,Recurring,Africa,-571.6855555555555
edfd256b-2524-4974-8f67-1884c149bf6a,2024-06-04 15:55:41,69850,Pending,Crime sit dream itself soldier fire tonight group.,action,amandahill,Sales,Services,2024-07-08 17:55:13,69a808eb-bfe5-4af4-8ba1-ce9d89aa79c2,One-time,South America,817.9922222222223
10497447-7bb9-4204-bfcd-2e6092461226,2024-04-04 14:56:29,29381,Declined,President measure American campaign people product.,ready,robertsjames,HR,Assets,2024-06-14 02:08:11,4a4d4cec-e25c-4ee0-aa27-662456e310dc,One-time,South America,1691.195
2261a454-bd56-4c78-a056-c4827988b6ea,2024-05-03 12:13:32,70322,Declined,Between eight almost across.,less,meaganreid,Product Management,Assets,2024-05-30 11:29:17,ad525c98-1d6d-46de-97a1-9b825303dca0,Recurring,North America,647.2625
aed699b0-529a-4066-acb8-1bb5949773c7,2024-10-08 20:49:06,66400,Pending,Many become already article better major sound.,less,davisbenjamin,Finance,Travel,2024-07-09 01:35:57,0bc7cca6-7c3f-4b6f-b7d4-32803b7b0692,Recurring,Asia,-2203.2191666666668
959acc44-1970-4eba-bd9b-3c512a5f57ea,2024-05-08 17:21:02,28431,Submitted,Remain wife hour also.,test,qflores,HR,Travel,2024-03-04 12:36:10,a464beb3-7d4c-4559-9f88-b6941e50cc9c,Recurring,Africa,-1564.7477777777779
0d8cbae8-c27d-4267-bc00-6edab9564054,2024-08-28 17:49:08,59122,Declined,Teach window particular answer simple tree.,evidence,davisbenjamin,Finance,Services,2024-01-02 22:33:17,1620552c-fab0-41a0-82aa-f699c6a4f25e,Recurring,South America,-5731.264166666667
39809ca8-a219-49b7-85a9-9e478b962c98,2024-04-30 06:59:19,86916,Processed,Sign might front shake.,defense,kimberly55,Product Management,Services,2024-05-29 20:39:20,fb0dd68d-a400-4851-816f-fba4f2a8e170,One-time,North America,709.6669444444444
1e46ee18-6900-4045-bb93-7bcb80b7d9c8,2024-05-06 00:22:03,76452,Pending,Make any nature image generation.,special,natashaanderson,Customer Support,Assets,2024-09-15 01:49:34,7844cfd1-fb77-44ba-b150-594c9a4efad6,Recurring,Africa,3169.458611111111
e38363d1-ca3c-44de-9953-45d024886803,2024-10-16 04:23:34,66884,Submitted,Interview gas surface expect mouth choice goal.,action,hopkinsrebecca,Finance,Services,2024-09-27 11:58:10,fd20aa8d-ff2d-4837-8157-3c02775335ab,Recurring,North America,-448.42333333333335
dba3c279-6602-449f-85a6-bc2950c632e7,2024-01-28 23:02:31,38600,Submitted,Ahead decision herself hundred.,quickly,taylorrobert,Sales,Services,2024-08-30 06:56:03,96c5564e-e227-45e4-ad28-36413b08d4cd,One-time,Asia,5143.892222222222
682ffd96-4d8e-410c-b755-72f8ecf1cf42,2024-03-04 20:51:54,84805,Submitted,Attorney boy personal.,detail,jessica82,Product Management,Assets,2024-01-23 14:34:22,18f05208-9948-49b6-b0c7-837bef5f16e5,One-time,Europe,-990.2922222222222
29feb30c-7146-4685-888e-d0699a17442e,2024-03-05 14:16:17,84388,Submitted,Will paper particular agency consumer agree he boy.,evidence,villarrealerica,Customer Support,Assets,2024-06-19 02:22:36,e0201ef1-b778-4349-afde-56fcf9f09c38,Recurring,Europe,2532.1052777777777
338a8ac5-7798-4d5e-98c0-69347b380484,2024-10-01 13:42:08,44568,Pending,Officer environment speak animal.,special,amandahill,Finance,Assets,2024-06-23 08:15:03,04d788fc-c8e9-4f7a-9f7c-52fb3ac5b203,Recurring,North America,-2405.4513888888887
80412780-4372-445d-9a39-1aa7170c3493,2024-04-09 23:14:34,99231,Processed,Inside world vote maintain step often owner.,evidence,debra35,Product Management,Services,2024-09-01 16:07:26,7074ac7e-c970-415e-a1d5-e0c728a3c197,Recurring,North America,3472.8811111111113
5f44ff01-3b10-4247-b113-445efde85fea,2024-07-03 14:21:41,27399,Pending,Nation less oil music value.,ready,russellromero,IT,Services,2024-01-18 10:11:05,497f0812-571b-4648-ac04-3e8b4f995ef9,One-time,Europe,-4012.1766666666667
ac8a3fc0-44a3-425b-b417-70e86131c4fd,2024-02-11 00:39:01,41470,Submitted,Party special require writer usually street state.,quickly,deborahhill,Finance,Travel,2024-08-18 00:35:57,db44b7e0-1527-487b-be01-b3e3810c48f9,Recurring,Europe,4535.948888888889
2b447518-9db1-4705-9867-6a5c38010e40,2024-04-06 00:46:23,64097,Declined,Boy account dream find then.,Mr,deborahhill,Finance,Assets,2024-05-16 14:45:44,a6c6c0c9-364b-46d2-b01d-70a55f77f21c,One-time,Asia,973.9891666666666
d634deb0-1f9e-4db0-8427-56114bbb0fb5,2024-01-15 20:42:47,44907,Processed,College writer part son political within.,action,qlewis,Sales,Travel,2024-01-24 02:29:26,1be81fdd-dd64-4a6a-abc4-25c3237eb9e2,Recurring,Asia,197.7775
d2e78769-5cb6-4915-b32d-5fe23f4052e7,2024-01-22 04:39:35,57759,Submitted,Peace sometimes prepare beautiful.,respond,natashaanderson,Sales,Travel,2024-06-09 02:49:35,d65662fb-2036-46df-88b9-82cc56bf5a22,Recurring,North America,3334.1666666666665
68736554-7121-4265-87a9-b5945f0675fd,2024-02-28 07:28:24,25857,Pending,Candidate story surface dinner discover story.,stuff,elizabeth03,HR,Assets,2024-08-08 02:36:16,3742bd73-0cb4-4e1f-9699-9d96917c956c,One-time,Europe,3883.1311111111113
7b1847f5-14d2-4c65-82f5-d31550bb6e2a,2024-05-03 07:22:37,55221,Processed,To condition reduce total.,special,robertsjames,Product Management,Miscellaneous,2024-06-27 13:50:07,c4afb3a1-579c-4633-9531-7a171e67b8a1,Recurring,Africa,1326.4583333333333
