number,opened_at,amount,state,short_description,ci,user,department,category,processed_date,source_id,type,location,processing_time_hours
ffdd149a-1d64-4161-8ee6-9fe814413feb,2024-10-27 06:07:33,11502,Pending,Start detail positive federal state.,social,mccannnoah,Development,Travel,2024-01-17 05:32:38,2db830ef-6051-4a6f-a0ee-e37d354c94df,One-time,Europe,-6816.581944444444
ede509c9-c474-49a9-a15b-bc03609ba2dc,2024-04-18 15:44:44,14175,Processed,Method hospital include far possible yet north.,attorney,hunterlisa,IT,Travel,2024-05-10 23:29:21,7918525b-a30b-4430-8e1d-f7728cf984d0,One-time,Asia,535.7436111111111
77748f2a-b10a-4371-a182-125e22aae8af,2024-01-11 10:32:44,74596,Submitted,Never less which author speech.,word,eandrews,Product Management,Miscellaneous,2024-10-20 09:32:56,ea30c5f1-c384-48b6-81a5-3e179ba4b77d,Recurring,North America,6791.003333333333
d3685173-b57a-4dd8-9f58-aa03897ef53e,2024-04-30 13:22:44,12452,Declined,Sport tell major fight feel cell whose.,me,ucampbell,HR,Services,2024-09-02 10:04:10,d1e15479-a895-4feb-8e43-ab4cae110408,One-time,Asia,2996.6905555555554
2b8af90a-3c14-480f-a03f-0c5f859b3063,2024-07-07 10:40:35,11193,Pending,Off color read argue.,social,bestlindsey,Development,Services,2024-06-14 21:46:12,df756a49-8544-4da6-b5a1-9bb9eb88997b,One-time,Africa,-540.9063888888888
99dd0ea4-9071-458b-b99f-aa7f9cba8930,2024-03-24 22:04:58,11905,Pending,White through technology federal discuss resource late.,open,ucampbell,IT,Travel,2024-05-08 20:55:13,0d11d79f-c2e6-4ddd-9ccd-41290c3309c9,One-time,North America,1078.8375
e0f27f02-3951-45f9-b05e-47bd75bc931d,2024-03-11 12:19:03,41470,Pending,Impact artist great compare who goal.,send,todd84,Sales,Assets,2024-06-06 10:54:04,e4a31190-27f9-4e85-81f8-d0ccf299e25f,Recurring,South America,2086.583611111111
b4040034-6a78-4f7b-81ff-c4a5292e9a06,2024-04-16 08:35:00,12894,Submitted,Without across seem manager.,send,melissa22,Development,Travel,2024-01-15 18:08:05,e5e5ed61-8541-4282-84bf-2c794ccfb565,One-time,Asia,-2198.448611111111
f675c5bb-85ae-4194-bffb-33facf8b4e03,2024-02-15 20:12:03,40031,Processed,Subject tend personal look white.,management,benjamin60,Finance,Assets,2024-10-01 01:03:50,b4913257-c67e-47bd-80c2-05f719cb84f9,One-time,Europe,5476.863055555556
7de45180-d206-4872-afb9-90e3eec156a0,2024-01-11 18:21:28,70808,Declined,Hit avoid resource head skin mother.,management,mccannnoah,Customer Support,Assets,2024-07-03 11:45:33,06fa13ee-f6ea-4bdf-b776-98b18218affa,One-time,North America,4169.4013888888885
426e2062-2db2-4e9c-bde4-f03501a47685,2024-04-07 00:07:34,51889,Pending,Less push send affect issue herself else.,open,vanderson,Product Management,Travel,2024-04-06 10:23:50,ad96893b-4eb7-4acf-b84b-42510bf6fa3a,Recurring,Asia,-13.72888888888889
26cc5e7a-2e54-4cc3-9fe9-74537d6714ce,2024-10-13 10:23:11,83786,Submitted,Politics product blue man through music sound party.,civil,charles75,Product Management,Services,2024-07-12 05:00:49,a891d6ac-b517-475f-9a24-9c8f0aaa75a2,One-time,South America,-2237.3727777777776
bbe10641-0f3b-4cb2-96f0-582bfd4e6af5,2024-03-20 16:41:00,26069,Processed,Memory soon minute especially.,upon,knightpatricia,HR,Travel,2024-08-20 12:13:54,3c38c83c-c67b-4ddb-950d-b2a05a58d6ff,One-time,North America,3667.548333333333
4e046b78-fd0b-407b-a2c2-0526258b5fab,2024-02-05 22:35:31,25287,Processed,Tell customer morning also.,word,brent58,Development,Miscellaneous,2024-09-06 03:47:59,4b7d52ab-a135-4fb5-8260-0e91ff621033,Recurring,Africa,5117.207777777778
43d39fc4-9667-44c4-b2a6-2090996b29ed,2024-06-19 14:09:23,12161,Pending,Number security participant without fight word.,house,joshua33,HR,Assets,2024-09-13 17:05:27,e1026da4-615c-470c-826b-f83c67d0c7e4,One-time,Europe,2066.9344444444446
ae17547b-da4d-4c0c-84fa-562329bb4f43,2024-07-03 10:19:29,14528,Declined,To magazine everything than.,management,ucampbell,Development,Assets,2024-10-09 13:32:54,f67a3333-7a0b-4385-bc1e-fb11ea475b88,Recurring,Africa,2355.223611111111
a35579eb-9856-40b9-a208-2a98d072cd4c,2024-08-26 02:00:34,52144,Processed,Away simple be it other stay good.,four,bestlindsey,Finance,Assets,2024-08-30 18:57:31,03b5ca64-05d0-4c81-b89f-082ba6b5463c,Recurring,Africa,112.94916666666667
1f60dd35-29da-4dac-99b2-79a65cba9bda,2024-05-12 16:26:32,19321,Declined,Among end pattern likely.,very,kcarney,HR,Services,2024-02-27 11:50:53,f4313c90-0682-42e1-b0ad-1f4d738078b7,One-time,Asia,-1804.5941666666668
43ea042f-76c3-4996-a80c-af0b614778df,2024-04-12 20:15:19,20616,Submitted,Upon safe space Republican quickly music.,send,kelsey04,IT,Services,2024-04-20 05:48:37,e9bc3238-f1fa-437d-95b2-20e4d134a3e8,Recurring,Asia,177.555
577db3b8-213f-4a4f-9d57-97c10ef3ed46,2024-06-23 19:33:07,55327,Declined,Little citizen field let democratic.,call,kelsey04,Finance,Assets,2024-07-22 03:10:34,a95437b5-70f0-4dcd-9923-92d3df927720,Recurring,South America,679.6241666666666
a12c4799-d469-46d1-b4c5-23254727a137,2024-04-23 13:14:49,64050,Submitted,Bad behind southern news.,me,lbarber,Sales,Travel,2024-08-28 05:37:21,0285f3f8-9f55-4db5-b42f-c1075968821c,Recurring,Africa,3040.3755555555554
60125359-a953-487c-915c-fad603f54693,2024-06-13 14:02:44,39972,Submitted,Meet situation doctor ask.,see,angela10,Finance,Services,2024-09-09 01:38:13,16254ea5-ec28-40ad-988c-d09b956c9ba7,Recurring,Europe,2099.591388888889
de279f10-9da4-4d8e-a91d-97dc7d1dd40f,2024-04-12 09:03:22,66393,Processed,From up friend security give.,me,melissa22,Customer Support,Miscellaneous,2024-05-15 00:59:59,d99a9073-ab66-4c1c-a2c4-a68cc7b87d59,Recurring,Europe,783.9436111111111
51850931-0239-4255-b60f-949f8d3e2f5e,2024-07-25 21:02:12,92882,Pending,Such happy support start we than.,per,meyererika,Product Management,Miscellaneous,2024-08-21 15:11:45,4fd3244c-d385-4250-90bb-e433e3471a0b,Recurring,Europe,642.1591666666667
d882f903-6e6e-4b69-9116-619c153bc741,2024-01-16 13:59:49,11110,Declined,Car check light between actually.,attorney,randerson,Development,Services,2024-09-02 04:07:52,03cd947c-e2e4-44b9-a705-6392b4fe0511,One-time,Asia,5510.134166666667
6df4e411-7ce5-4d7b-a235-b7b5d810c70a,2024-08-08 01:54:39,16660,Pending,So personal force world yet.,see,myerscharles,IT,Services,2024-03-18 21:24:29,500ad7c2-0693-45bc-a549-dddacd2404d3,One-time,Asia,-3412.5027777777777
a5883399-9d6c-4f8d-819f-447ceb36a1d5,2024-04-03 01:44:56,16504,Declined,Discussion name guy culture man value get.,send,beanlawrence,IT,Travel,2024-07-23 08:42:51,cf0b3114-0a89-4f5c-9b28-fb136b2bc035,Recurring,Africa,2670.965277777778
e8112564-646b-4651-a974-37db294a6c67,2024-06-14 18:39:43,33679,Processed,Single those catch enjoy.,me,bwilson,Finance,Services,2024-09-11 22:11:25,e758c75b-db03-4e7a-a05a-a69fba7cdc8b,One-time,Europe,2139.528333333333
b71a8d1b-6ab8-4ce8-a968-4214c4d2593f,2024-06-02 21:12:08,23207,Pending,Together deep teach bill girl.,social,melissa22,Development,Miscellaneous,2024-05-04 05:56:37,c982904f-8752-43e0-8bcb-5ae8f3deb0a2,Recurring,North America,-711.2586111111111
50b3cb2e-bb61-437a-b61c-61d8d85c5c9a,2024-10-05 02:44:30,54944,Pending,Kid should notice chair executive to.,civil,michaelcontreras,Customer Support,Assets,2024-07-31 09:34:41,289c9087-8b6b-4b9b-90ae-d45edab6ad25,One-time,Africa,-1577.163611111111
8b980d7b-99d1-460b-8626-6242f37a0281,2024-07-07 04:50:14,78498,Processed,Partner key herself job store on.,open,lbarber,Customer Support,Services,2024-10-24 15:39:45,318e3764-c119-416c-b550-28d1db38d057,Recurring,Asia,2626.825277777778
0ad42ce6-a698-463c-b4c1-e376da56e5b0,2024-06-20 17:24:01,22822,Submitted,Those research west physical behind.,attorney,michaelcontreras,IT,Miscellaneous,2024-02-20 18:50:24,071afcfb-23a3-4de3-8bb2-43594d7cbdd2,One-time,Europe,-2902.5602777777776
daf0f576-e5d8-4dcc-b17e-46bb20277d75,2024-06-15 07:54:04,28849,Submitted,Successful decide center head.,me,alexandersantiago,IT,Travel,2024-04-09 07:31:39,c1a01a13-6551-4046-b2ed-c7ce49d8752f,One-time,Africa,-1608.3736111111111
4ddc189e-2110-49d8-9c2c-d19281226643,2024-04-04 05:01:05,68833,Pending,Evening contain decade choose both assume manage.,civil,brent58,Finance,Assets,2024-04-17 05:37:25,40575765-dba5-401e-a60d-f491f1bb1d31,Recurring,Europe,312.60555555555555
74eef9f2-3487-44e0-81e0-b71b6ac12631,2024-08-16 12:07:49,69861,Declined,Interest election everybody amount side lose.,attorney,arthurhernandez,Customer Support,Assets,2024-07-25 20:39:33,b77d0320-4488-4fc6-ae68-83232a21a02c,One-time,Africa,-519.4711111111111
c5777e30-f063-4881-b502-04dd5a45273a,2024-02-16 01:05:32,20798,Pending,Rate ahead police director.,policy,bwilson,IT,Assets,2024-02-22 20:39:16,e4cb93db-f5b2-4671-8e62-9efdb89ca1a9,Recurring,Asia,163.56222222222223
a4375368-0281-498b-9730-1e2802c8a52a,2024-02-21 11:13:52,20069,Declined,Hear box moment impact.,call,pamelaroberson,Development,Assets,2024-04-27 15:37:49,1bf9e053-e5b5-415d-8aa2-0be9d074a11a,One-time,North America,1588.3991666666666
ce203920-4e0c-41a7-9f5f-c12d1a4f06c9,2024-03-14 21:41:14,95783,Pending,Side leader do thing against system discuss.,attorney,mccannnoah,Customer Support,Assets,2024-03-29 08:39:27,5d07fefd-1b83-4a9f-9311-154297b97e54,One-time,Europe,346.97027777777777
22d1682a-9b1b-4dad-b1d2-c6b43d028249,2024-03-23 08:58:10,36821,Processed,Word small with represent order.,attorney,wilsonkaren,Finance,Services,2024-07-31 15:11:25,c54d6ca0-a518-41bf-922d-6f9795e2b431,Recurring,Asia,3126.2208333333333
e8b75b9d-3a9c-469b-8979-767171698b99,2024-10-08 11:01:22,65552,Declined,Perhaps throughout term discover serious result only.,word,joshua33,Customer Support,Travel,2024-04-04 15:53:42,b71b578d-0309-4261-9f56-165712e0791b,One-time,South America,-4483.127777777778
fe32cc86-7486-46fb-adf2-9e36884cdf96,2024-04-15 22:05:04,89295,Pending,Common down center able.,per,wmartinez,Product Management,Assets,2024-02-10 10:38:10,f070ebe8-37dd-4bbc-b9b3-b3ee2e40ffbc,Recurring,Africa,-1571.4483333333333
ca9d9b25-0fe7-4652-96c6-ffe4d678abe5,2024-06-22 18:27:40,25591,Submitted,Your child especially read maintain lead.,upon,brightkaitlin,IT,Services,2024-04-01 09:45:25,40b4691b-8075-4980-b675-49f830ce1217,Recurring,Europe,-1976.7041666666667
4063a78f-6a61-4a44-b200-74d9f7d02d74,2024-08-16 09:06:37,25760,Pending,Line hot eat somebody for career ground.,very,vanderson,Development,Assets,2024-06-25 15:52:10,90d55a57-f88c-4aeb-990e-75b67be54f99,One-time,Asia,-1241.2408333333333
b1f76476-6744-4ad4-afeb-66814ead9548,2024-04-07 00:41:47,38744,Pending,Store describe right owner send sure.,word,charles75,Sales,Services,2024-05-17 19:26:34,07ef8368-3ab3-48e1-ab69-0e12151fc58f,One-time,Africa,978.7463888888889
8b802a0b-cbfa-4ced-9417-52734a462215,2024-04-11 05:09:17,25027,Submitted,Subject bring matter manage everything structure space.,free,brightkaitlin,IT,Services,2024-03-24 10:24:27,d54a5b21-e78b-4882-b368-f1161301f222,Recurring,Europe,-426.7472222222222
418b4909-e68f-4093-835c-f0f686a85c83,2024-04-30 06:20:32,37637,Processed,Site smile attorney.,see,brent58,Finance,Travel,2024-10-09 18:03:52,8f271e0b-9009-493b-82ec-09148e6d815a,Recurring,Europe,3899.722222222222
9c6eee2f-c367-4444-b1d8-88e5894e0d7d,2024-02-24 18:25:49,91808,Pending,Middle mother brother politics current lawyer give.,civil,lisa77,Product Management,Assets,2024-10-07 16:08:32,f466b78a-9972-45c0-a924-c992b1a6b2bf,One-time,South America,5421.711944444444
a80c8bec-e4b8-46d2-a8dd-cce537f7c04f,2024-02-25 22:13:37,69194,Processed,Turn meeting glass various team hand different court.,get,melissa22,Sales,Assets,2024-03-27 15:22:29,95a5e3ef-2802-448f-a35d-69b593018745,Recurring,South America,737.1477777777778
05dbd55d-87e6-4341-8bb0-8d1c09a197e4,2024-03-16 14:53:23,68831,Processed,Compare doctor he light together enter medical.,attorney,melissa22,Product Management,Assets,2024-09-21 18:09:02,a6de8387-a5f2-4e28-a9ef-0f400ae0c409,One-time,Africa,4539.260833333334
19a3be51-b6c0-4d1a-b6fd-0ca3be4e72e5,2024-05-14 19:50:43,68568,Declined,Should they fight site we design watch.,four,lbarber,Sales,Travel,2024-05-23 03:34:21,840394c1-23a0-4c21-a0b3-22197e327a0b,Recurring,South America,199.72722222222222
80540944-4853-4d8f-8d69-cc1899bd9a25,2024-08-29 20:15:47,18840,Processed,Financial home clearly scientist official compare must.,send,mccannnoah,Development,Services,2024-10-29 02:26:43,a8e33fb8-82e4-4b9f-9ddf-577f65110d41,Recurring,Europe,1446.1822222222222
61ff57b2-5c57-4dc8-a4b0-2e667c844307,2024-04-18 22:26:48,46455,Declined,Common style suggest range school analysis whose.,open,eandrews,Sales,Services,2024-01-04 14:15:30,02e04f58-5214-4415-967b-e236e562d91a,Recurring,Africa,-2528.1883333333335
36da5491-57dd-44a3-aeb6-4ed83f381000,2024-08-13 04:25:13,11857,Processed,At affect huge man.,policy,randerson,HR,Assets,2024-09-25 22:08:07,7c87f63c-73bf-4aaf-9ece-522e68e09e34,One-time,Europe,1049.715
1d1bd2bf-3d5c-4860-80e8-9361c12c0513,2024-04-11 02:16:58,54802,Submitted,Data fund official moment.,upon,cassandragarcia,Sales,Services,2024-03-09 18:09:48,e9d4e0a9-7315-425e-aae3-13b1361340c5,Recurring,Africa,-776.1194444444444
388d6d5c-f6ab-4f66-8eb8-01cd2acd0de9,2024-07-29 14:44:16,11456,Pending,Yeah school summer each finish century budget.,civil,ucampbell,IT,Assets,2024-01-12 05:47:35,d80d93be-ea0e-4c01-986e-14a6e3a642fe,Recurring,North America,-4784.9447222222225
87545cd6-264b-4537-b368-157e266437ea,2024-05-29 15:34:30,19797,Pending,Set practice affect per candidate PM and seek.,get,michaelcontreras,IT,Assets,2024-03-10 21:18:15,c0beaab1-e09b-492f-99a9-bc574882c793,Recurring,Asia,-1914.2708333333333
831c3434-0e5e-40fa-9613-95c2dfd1e5f9,2024-05-08 07:21:05,81064,Pending,Concern understand rather training sometimes.,house,randerson,Product Management,Travel,2024-07-04 12:50:14,5f5abcc3-d6c3-4f64-86f1-e67728842c38,One-time,Europe,1373.4858333333334
56ae664b-b646-4ee5-8c0c-b5afa6dc8844,2024-07-03 10:31:47,74591,Declined,Personal above example arm actually oil.,get,pamelaroberson,Product Management,Travel,2024-10-15 08:17:03,ea2e88bc-abf4-4a90-bd88-6b463cb6fc36,One-time,Africa,2493.7544444444443
7bff6392-2d1a-4fa7-84bd-c2630451decf,2024-04-11 22:54:40,36746,Processed,Eight air development interview boy new run everyone.,get,brent58,Sales,Services,2024-04-21 09:45:05,bf163185-949d-4c01-a464-6a154880e15c,One-time,South America,226.84027777777777
d146af78-f7fb-4e13-8da1-ba1ee3507209,2024-06-30 18:11:19,74962,Submitted,Home heart Democrat record sell.,free,bestlindsey,Product Management,Assets,2024-01-17 02:28:03,98fd2406-d682-40a2-9dcc-37060952b16e,Recurring,Asia,-3975.721111111111
261fbae6-48e2-4fe0-bbed-a2305d1f61f7,2024-05-23 00:47:35,13831,Declined,Wonder explain generation wish.,send,jonathan54,IT,Services,2024-09-13 12:47:42,bbefb6f1-24e9-499a-97b7-aa6ff13b9a14,Recurring,Europe,2724.0019444444442
397a9b9c-dd74-4e25-baf4-ee48bccc8d8f,2024-07-18 18:48:06,15665,Submitted,Than magazine action area girl.,call,mccannnoah,Development,Services,2024-07-23 04:39:46,28344b60-076f-44bf-9653-17d6d149050d,Recurring,North America,105.86111111111111
ed413740-b570-4838-8a18-148e3133e409,2024-08-19 23:37:23,51550,Submitted,No drug gas miss degree measure.,management,kelsey04,Finance,Miscellaneous,2024-03-11 14:52:14,4daaca7c-0f40-4fc8-a148-584093a0dee4,One-time,North America,-3872.7525
49ffe1b5-37cf-4e5b-8f04-e158a283b488,2024-04-04 09:05:19,86762,Pending,Hot without white crime.,attorney,benjamin60,Customer Support,Assets,2024-02-22 15:47:33,ed49cf46-d5bb-484d-bcbd-b32e0f1ff19c,Recurring,South America,-1001.2961111111111
733aa4ca-ba06-4680-a65d-e80477895fe1,2024-09-28 06:51:29,68118,Pending,Seven model third large word.,send,lanemark,Product Management,Services,2024-04-29 05:48:07,62d57e4c-f6e4-45c1-8721-ed12e652969d,One-time,Africa,-3649.056111111111
f143e8c8-6228-4c53-b854-9982237a4af1,2024-03-07 09:19:31,69075,Pending,Rule training card artist case step.,send,allison38,Finance,Services,2024-07-08 16:50:00,74c735d1-7b8b-4ad6-8318-9fb2c7fd5981,Recurring,South America,2959.5080555555555
413a3c89-aea4-4aee-a57d-7d2b10b4215a,2024-04-09 16:22:06,78620,Processed,Better alone news not worker.,word,brightkaitlin,Customer Support,Assets,2024-05-20 14:59:31,7061f39c-0ec1-4cd3-927d-d27c6a6e3985,One-time,South America,982.6236111111111
b0dae95e-4540-4601-8344-0657af7aa8f5,2024-05-31 19:27:25,14388,Pending,Particularly couple teach relate strong attention company data.,upon,lbarber,Development,Assets,2024-08-16 15:15:36,eeea345d-2572-4317-a887-8cc171949006,Recurring,South America,1843.8030555555556
c3b5c13d-4415-484e-a208-181d09764325,2024-07-27 04:38:23,56505,Pending,Source loss letter just reason window.,upon,zmorrison,Sales,Services,2024-04-15 15:44:54,8e5b9f9f-4374-4c84-ac30-7fc3a1d6934e,One-time,Africa,-2460.8913888888887
25f70ac3-307a-4f0c-bdb9-9d33c940b6f2,2024-07-15 01:26:26,13475,Submitted,Majority situation top although election.,policy,xfowler,HR,Assets,2024-01-18 20:00:12,adee1710-2052-4818-b96f-3f7e7477f05d,One-time,North America,-4277.437222222222
1abcb362-8247-4954-b5c0-18900c389cae,2024-02-08 20:50:13,92428,Submitted,Part quickly American experience establish.,send,arthurhernandez,Product Management,Services,2024-09-12 08:23:24,417f13fa-6894-4424-b7d5-6ba70cdce02a,One-time,Europe,5195.553055555555
72fa63a0-5cf0-4e9f-8c0b-3b400f603ee3,2024-10-23 11:13:11,19457,Submitted,Suffer almost begin full remember beyond.,feeling,brownangela,Development,Miscellaneous,2024-06-18 18:11:01,f8c3d670-83e8-4863-b6dc-f0b686f2505a,One-time,Africa,-3041.036111111111
d02204f3-4882-4895-9669-9d05fb83bb02,2024-04-16 00:09:42,32026,Processed,Teacher why with past increase.,attorney,danielwatts,Finance,Assets,2024-04-25 19:53:39,a413b420-afbd-4db6-9fb9-e66562be5d94,One-time,South America,235.7325
468d6076-f512-4bef-ac30-e8dcfd8d9157,2024-08-08 05:04:57,26848,Submitted,Ground purpose operation peace bring interesting.,per,jennifer15,Development,Assets,2024-10-14 07:14:09,d492584c-a12e-40a4-82ff-c04d59cc2994,One-time,South America,1610.1533333333334
9f0f0e8c-f0cb-4f1f-a10d-f6811d0694c4,2024-01-10 03:40:53,17105,Processed,Window our entire car sea quality high.,very,meyererika,HR,Assets,2024-03-23 03:49:53,2be39f8e-5686-44cc-a3d8-9959fe200c90,One-time,North America,1752.15
5c4886e3-4f16-422d-91ab-e166af90ffff,2024-06-05 19:58:34,72667,Pending,Realize PM religious wrong artist people politics.,upon,todd84,Customer Support,Assets,2024-01-24 02:59:55,d29bb13d-b667-410e-83aa-93b772eb4a79,Recurring,South America,-3208.9775
ae596199-6449-4449-a189-bba36166952b,2024-04-18 19:53:57,12706,Processed,News successful decide.,upon,lisa77,HR,Services,2024-09-03 13:08:42,5c262229-a594-4686-8e49-7612a8d84094,One-time,Asia,3305.2458333333334
b47d26b3-987b-4cc4-8da8-55d4f9b434cf,2024-04-02 20:55:56,68933,Submitted,Political plan break admit listen.,me,katiewilliams,Finance,Services,2024-01-08 22:23:52,ecf3bce5-c049-4c02-b5a1-0d650e2578ae,Recurring,South America,-2038.5344444444445
dccb2053-2188-4d3a-b971-b57e5d1f4285,2024-02-28 09:15:23,14988,Pending,News child chair mention.,feeling,alexandersantiago,HR,Services,2024-04-30 06:11:31,020fbb81-03c9-43a5-8118-a572129e964d,Recurring,Africa,1484.9355555555555
e7869be1-3b9c-4160-be83-1332149eac49,2024-07-14 13:31:23,25384,Pending,Gun grow fight glass statement become fish.,get,wmartinez,Development,Travel,2024-06-21 21:37:04,eb7d3452-85d5-4880-b45e-e43bcd807b09,Recurring,Africa,-543.9052777777778
9091c71a-8b6b-4898-b76b-03b49fb11c69,2024-02-16 19:44:20,50540,Submitted,Traditional difficult floor moment analysis.,see,myerscharles,Customer Support,Assets,2024-07-25 07:12:59,594c5f70-252e-444c-8f53-77a1a86c9f63,One-time,North America,3827.4775
3615b676-6ffc-4afe-81bf-66db439a3947,2024-06-06 06:00:29,16746,Processed,Government return occur positive though area nearly.,see,hughesjoseph,HR,Assets,2024-08-03 06:52:36,93bbd6e0-5edc-49c5-a112-61f7cfcb9b41,Recurring,South America,1392.868611111111
25039c63-e61a-43f6-8a69-cbe2f4a3c828,2024-08-05 13:31:45,17963,Processed,Against interest use party.,management,joshua33,IT,Assets,2024-10-20 00:43:18,0c278426-62e1-4a38-8ed0-ba9fff9a0d47,Recurring,Europe,1811.1925
73489118-2daa-4126-be4b-4edbd20d7bda,2024-04-13 08:09:32,52304,Pending,Where day but.,see,xfowler,Customer Support,Services,2024-05-20 02:07:56,fccda494-22f5-4a56-8a93-6e92ba5d097e,One-time,Asia,881.9733333333334
79b4c09e-e4a4-44ad-bfb1-df47b15882df,2024-10-22 00:52:17,68177,Submitted,Left this in deep happen gas.,upon,xfowler,Customer Support,Services,2024-05-05 19:35:21,847dc8f1-7968-4c41-a135-73962de7735d,One-time,Europe,-4061.282222222222
d7affeb1-f053-49c3-bc1f-4bd3854887b8,2024-07-16 11:48:28,93835,Processed,Realize week sort generation.,me,eandrews,Customer Support,Services,2024-08-14 07:24:12,b4054b7a-6681-48d0-8361-04ff02b38b49,Recurring,South America,691.5955555555555
a30fae2e-31e3-49a4-9e72-6552f6c8692a,2024-01-10 06:46:49,26021,Pending,Father yet compare other teacher already.,very,lanemark,IT,Assets,2024-08-02 04:42:29,fa83d730-341f-41c8-bfd5-1eccada32b92,One-time,Europe,4917.927777777778
1fbcc4b3-f616-43c1-9a82-f57e6d9a67dd,2024-05-22 08:40:26,68449,Pending,Talk environment hotel admit.,civil,fhernandez,Customer Support,Travel,2024-10-05 15:51:43,a18ebe4f-f8e0-4dd4-bd42-46a0ccdba41c,One-time,North America,3271.1880555555554
21c3e9a2-3d46-4e35-89d4-88c551e03b8e,2024-03-03 14:36:20,21992,Declined,Long phone still fine fish.,policy,randerson,HR,Services,2024-07-22 05:05:26,0f464ad9-b7ff-4134-9b75-6e5202f855ef,One-time,Europe,3374.485
39cfb04a-9dbd-473d-82be-a29684f06f2c,2024-04-10 16:55:51,34612,Processed,Sign exist yard because wish perform admit.,very,bestlindsey,Sales,Assets,2024-09-06 23:31:44,265b8051-a5b5-4ada-a0ee-7c104e179a50,Recurring,Africa,3582.5980555555557
f6df6bfd-2716-45fb-8f1c-6bd0f3f6c500,2024-02-29 07:57:52,69254,Submitted,Pressure quickly against would day still.,me,arthurhernandez,Sales,Miscellaneous,2024-10-04 00:59:37,d69a80cc-0344-4588-81ce-b124fa74293a,One-time,Asia,5225.029166666666
44419c57-f317-4fa1-83e3-bb1f748d33d4,2024-08-20 00:43:09,54383,Submitted,Country people keep fast develop entire.,there,jessica29,Finance,Travel,2024-07-15 00:52:36,255df3eb-909e-4c43-b4cf-87602ba03276,One-time,Africa,-863.8425
16fd8655-5725-4d8a-bd73-1b53daea7690,2024-03-10 00:38:26,54112,Pending,Language respond house thing.,upon,wmartinez,Finance,Assets,2024-04-18 03:27:30,f4fbc7d9-5b89-4e06-a03a-e76364c04e34,Recurring,Asia,938.8177777777778
0c8009a6-6d9c-4349-8c0a-7dac14ad590d,2024-05-23 23:59:55,65140,Processed,Even recognize through site book question.,per,knightpatricia,Customer Support,Services,2024-06-28 23:41:01,811ecd74-3e99-4035-924d-5dbdb8e92d32,Recurring,Africa,863.685
a0b1741b-d34a-475b-914d-305fb697a85f,2024-07-13 16:23:43,73413,Pending,Adult hot space PM beat.,get,owest,Customer Support,Travel,2024-01-18 00:45:34,fd48fe80-70f4-49e3-96d8-6f85de349227,One-time,Africa,-4263.635833333334
472fe539-c3aa-44b6-bcce-46c7f9332981,2024-09-01 15:42:12,37211,Processed,Site wonder especially prevent.,open,randerson,Sales,Travel,2024-09-11 00:26:03,7431a19b-18f0-449b-ba96-a6c234294b87,One-time,Africa,224.73083333333332
879a977b-95fc-4ed5-860f-52724ec63372,2024-06-30 17:29:45,15385,Declined,Young any money hope likely financial now ability.,free,bwilson,HR,Assets,2024-09-22 07:16:19,0f5ffbbb-c978-4232-ab14-a1182a98b495,Recurring,Africa,2005.776111111111
2764cdaa-1ac7-4ffe-ac2b-775c3e422458,2024-01-17 21:57:43,12573,Declined,Way treatment act avoid throughout today rise.,management,sheryl53,HR,Miscellaneous,2024-01-13 03:36:04,ed5bf443-158a-48f6-bef4-11eed0e727e8,Recurring,South America,-114.36083333333333
fb2ffd57-9146-4e9f-ac45-dc68a5cd2bb5,2024-07-17 01:11:15,10370,Declined,Detail he they country especially glass budget week.,very,jonathan54,IT,Services,2024-05-02 06:14:12,a9fc865f-3156-479e-a1bd-0cd5252786e1,Recurring,Europe,-1818.9508333333333
fc0412dd-ed9b-4956-ad2b-1c9a6904613b,2024-05-31 14:18:04,76620,Processed,Since role president society.,per,lisa77,Product Management,Travel,2024-09-30 04:48:32,c3e754f0-35c7-49e9-b70d-48b7184f5df9,Recurring,North America,2918.507777777778
c38a95af-44ec-436f-9d28-a9bf16c865b4,2024-01-15 01:45:39,65063,Declined,Rise find anyone if eight senior common especially.,management,kelsey04,Sales,Services,2024-03-07 06:55:06,fa16ce2f-1aa4-4ef7-aef9-88b9ec83ef1b,One-time,Africa,1253.1575
29bab90a-4002-41fd-8c06-e1d96afd0fe9,2024-07-27 06:48:54,19168,Processed,Wish current care could get operation rule.,word,eandrews,IT,Assets,2024-08-20 22:13:35,61f48224-de76-46af-88aa-3b30978aa821,Recurring,North America,591.4113888888888
356b07a5-5826-4a44-a5e2-4be3b52aec37,2024-09-30 22:32:03,64082,Pending,Guy police so right agent voice TV.,attorney,fhernandez,Customer Support,Travel,2024-06-01 22:16:15,a1a867c3-a33a-4991-b7f1-0859fa63b2c4,One-time,Asia,-2904.2633333333333
eb9d1d89-86ef-4de3-9bc4-d1f6dc29d8fb,2024-08-05 10:03:54,72087,Declined,Edge level catch age.,call,vanderson,Customer Support,Assets,2024-03-25 07:26:10,9b297502-f629-43af-bcd4-5161a5be588b,Recurring,North America,-3194.628888888889
7b28d595-39e7-45ef-8658-ec8953401749,2024-05-21 21:07:39,23644,Processed,That pick him.,social,sheryl53,IT,Services,2024-07-27 08:41:01,eb524287-30e8-46eb-a118-7c58e824fe3d,Recurring,Asia,1595.556111111111
