number,opened_at,amount,state,short_description,ci,user,department,category,processed_date,source_id,type,location,processing_time_hours
884a42e9-19f2-4c63-a167-5bab21d7ff68,2024-04-25 23:20:03,72625,Declined,Land responsibility thus.,summer,logan59,Customer Support,Assets,2024-04-23 15:15:49,1acec049-53df-4c72-84a2-90faa01845d8,Recurring,North America,-56.07055555555556
a0ed3cd8-3127-4de1-9ddc-3c85bd7ddd4c,2024-10-02 08:06:00,59336,Submitted,Election management beyond catch blood child ahead.,exactly,rberry,Customer Support,Travel,2024-02-23 14:28:01,2d02cabf-531e-4f9f-bc14-271261ead12c,Recurring,Asia,-5321.633055555556
5bfce36f-434b-415a-8e5c-93056ef22ee3,2024-06-18 13:50:51,93761,Pending,Do pick article I professional.,agreement,ricejenna,Customer Support,Travel,2024-03-25 10:39:55,062580db-c868-4921-a945-de7bbf6fe877,Recurring,North America,-2043.1822222222222
19b4040f-6234-4028-9253-79d3e2917a2e,2024-07-10 11:05:27,22468,Processed,Possible station new represent.,choose,hughesmaria,IT,Miscellaneous,2024-08-14 22:16:05,4e25389b-88d0-44d6-860a-032bb3576355,Recurring,North America,851.1772222222222
1acbd523-ddd3-41e0-9b64-48e9cab0c775,2024-01-18 00:24:53,60939,Pending,Call home manager similar.,beautiful,michelle62,Finance,Services,2024-06-24 15:12:53,861248cc-a8bc-4f00-ab89-f3a7e9625b2c,Recurring,Asia,3806.8
d0ba10da-f6f0-4b15-a040-47b9ebf35871,2024-05-02 22:02:13,13900,Submitted,If stock talk leg.,news,jeffrey19,IT,Services,2024-01-09 17:37:35,3a4768c3-f9db-40ac-b933-7952ebd49e5a,One-time,North America,-2740.4105555555557
21a3c098-8867-40e2-9a4a-ef596b10b7e6,2024-07-09 06:09:27,24556,Pending,Provide stock break.,exactly,oschultz,Development,Miscellaneous,2024-07-10 07:43:17,668a03a8-8da1-474e-88ca-27007510df79,One-time,Europe,25.56388888888889
812b6730-a265-4c8a-939c-a923fc006db2,2024-03-28 17:38:55,44149,Processed,Learn and never.,summer,michaelsosa,Sales,Services,2024-06-19 17:20:36,704c1844-a7b1-4b3c-a026-d468d4a7b032,Recurring,North America,1991.6947222222223
f11266b0-ee64-4804-bec7-5300f5e02713,2024-10-20 17:17:09,13083,Processed,Mention talk card line TV office.,understand,amber10,Development,Assets,2024-10-22 04:07:10,97545ecb-547b-44fc-920c-142e884ab1e2,Recurring,Asia,34.83361111111111
7dfb2bd5-bea5-4d64-b6ed-73d29188652a,2024-05-28 14:53:53,32756,Pending,Some staff cause attorney.,summer,ballkaitlin,Finance,Miscellaneous,2024-07-17 11:17:25,facb78ba-1c3e-4967-891d-f0ad5509c05b,Recurring,South America,1196.3922222222222
a5340b6c-1b44-4eba-abc4-1ff30744c5df,2024-03-03 06:30:06,28496,Processed,Should require organization themselves.,cost,jeffrey19,Development,Services,2024-08-21 21:20:16,51f0de65-2486-4109-bcac-af202078fbfa,Recurring,South America,4118.836111111111
fdba2430-eb26-4330-95c8-2e13173ac5ac,2024-05-09 23:01:28,29187,Processed,Road include coach evidence.,exactly,rberry,Development,Services,2024-09-07 02:14:38,24dd17bd-89c3-4b52-ab5a-d21b223ded3b,One-time,Africa,2883.2194444444444
8e5e5d04-d343-4f86-a520-d79736b0e28b,2024-06-03 05:24:18,14432,Submitted,Pull person maybe sell wonder occur society often.,itself,oschultz,IT,Assets,2024-05-09 08:20:42,33f51115-4c86-4713-95b0-82bf9a6ca94e,One-time,Europe,-597.06
ac377820-3475-4b6d-90ce-7ed89d854d4e,2024-03-17 19:27:52,12888,Submitted,Physical know imagine.,in,nathanjenkins,HR,Assets,2024-05-24 03:50:35,d993415d-d777-4577-9090-9fe9a27fe055,One-time,Europe,1616.378611111111
5e073e68-7b67-4286-acf7-d25ef73255b1,2024-09-12 07:31:31,12170,Processed,Then director particular often degree including first.,phone,robertgilbert,IT,Services,2024-10-28 09:24:42,7c2e9311-9c51-4308-aade-e9a005ebf990,One-time,Europe,1105.8863888888889
b37e8d1a-2dee-44a1-b146-b6ff999dbc9c,2024-01-02 01:36:25,11008,Pending,Blood nice senior computer song.,stock,walter28,Development,Services,2024-09-05 04:46:02,e58f5a1d-5ffe-4571-b945-16c5f525a0ce,One-time,Europe,5931.160277777778
7e937e5f-1d0b-437d-9d3f-c0f720bbca22,2024-09-29 11:53:13,38447,Declined,Finish program after practice mouth Mrs.,exactly,kelseygreen,Finance,Assets,2024-07-27 06:26:48,f349624f-020b-40b4-a52b-123b4e63ac89,One-time,Africa,-1541.4402777777777
76bcb3e2-0860-40af-984a-61b7fffcfc53,2024-02-06 08:45:35,52538,Declined,Former democratic none mother.,song,michelle62,Finance,Services,2024-09-05 12:07:28,538cccaa-9700-49c5-a7ab-b21bcc6c8815,Recurring,Africa,5091.364722222223
26ea2c8d-c270-4c9b-9b50-c0cb13fbf165,2024-03-31 10:23:08,35409,Pending,Friend fill stock quality let spend.,itself,oschultz,Sales,Assets,2024-08-23 03:12:19,afb0e86a-1358-4057-9aff-05bd6cbdbced,One-time,Asia,3472.819722222222
d1146689-d031-475d-8ebf-1215b928f6c8,2024-04-24 20:12:03,26508,Declined,Black career listen firm.,money,fpratt,HR,Assets,2024-07-07 12:10:10,899295dc-e7a6-4715-9a49-82b88514785e,One-time,Europe,1767.9686111111112
bd4c346e-e21c-40f6-a271-0daae44a5fb6,2024-08-16 13:03:17,28948,Processed,Though leave her social apply.,agreement,singletonangela,Development,Travel,2024-10-13 02:33:41,9dc4d360-76be-4506-bb3e-5c89cdf08e69,One-time,Africa,1381.5066666666667
b3f96e6d-ee6b-4608-a10f-426aa2400532,2024-04-16 21:49:21,11719,Processed,Plant man community wife last simple simple.,outside,jessica41,IT,Services,2024-08-31 12:19:02,2e712f1f-2ba8-419b-857f-9274414f5472,One-time,North America,3278.494722222222
a01f4e87-dd17-436a-9597-2f7907eb79d5,2024-04-27 07:41:25,59607,Submitted,Employee per about available them.,phone,adamssandra,Customer Support,Assets,2024-04-03 20:00:06,bdc9cc12-8a8a-419a-8967-c44fa6dcfac1,Recurring,Europe,-563.6886111111111
69e085f5-4c15-4dd1-8667-77559185c02c,2024-04-02 12:43:23,25799,Declined,People management letter new increase every.,maintain,pwilcox,HR,Assets,2024-06-29 11:01:48,3c2b6ac6-818a-43a9-b281-44ec76b05346,One-time,Europe,2110.3069444444445
d39d92fb-350f-4277-9c2a-6d573fef19cf,2024-07-25 23:10:50,20191,Processed,Law address skill discuss method on.,news,dcraig,IT,Services,2024-10-25 11:13:02,6ffec67b-4903-4c8a-8bab-739c181090c5,One-time,Europe,2196.036666666667
6c152e96-46c6-463a-8156-37e0755f7263,2024-05-14 06:44:11,50837,Submitted,Suffer cut mission matter imagine majority late.,one,jillian90,Sales,Travel,2024-05-25 17:31:24,abef1e88-dc92-42a1-ab22-6b117c1a9e93,Recurring,South America,274.78694444444443
8a756adc-2428-48b9-be09-46048e2bf1dd,2024-10-08 09:57:57,76322,Declined,Try especially so condition system detail.,agreement,singletonangela,Customer Support,Travel,2024-09-19 20:55:45,ff6d86c8-ead5-4684-a6c1-267a469db9fc,One-time,North America,-445.0366666666667
75e06cc9-54a5-4f74-8676-1f2c3a24b24b,2024-06-19 04:03:21,28129,Declined,Knowledge race education resource pretty candidate.,north,smunoz,HR,Assets,2024-01-21 12:27:42,62cdc399-8d4f-4002-9dc4-dfd218cc4220,Recurring,Asia,-3591.5941666666668
131f934b-f1bc-4c31-8600-789544f88bc4,2024-01-17 18:02:55,32551,Pending,Really by use trade.,north,gabriel45,Finance,Services,2024-02-09 16:30:15,7cfa18df-d864-46d0-80ed-c60234f45bbf,One-time,South America,550.4555555555555
c6fa2d5e-0f94-4786-95fd-cff892940f25,2024-10-14 02:58:52,85984,Declined,A threat table.,north,amber10,Customer Support,Miscellaneous,2024-10-25 18:38:27,454e2733-fdca-432d-806c-e8c288cb32a5,Recurring,Europe,279.65972222222223
486f95ec-a9e0-46f0-b4cc-7dc6b032fb21,2024-05-24 19:15:27,25429,Submitted,Expect into kid paper hard war.,itself,xgonzalez,IT,Services,2024-06-03 17:50:03,4d8f4fc8-66af-482c-a6f9-9cb9c8b0d141,One-time,Europe,238.57666666666665
1679bb3b-b5e4-4f97-b30b-de198731d75e,2024-08-19 04:58:24,14431,Processed,College contain scientist page able.,in,bethdavis,Development,Services,2024-10-02 17:08:37,cf20cfb9-b394-43ba-a441-89286319ba66,One-time,Europe,1068.1702777777778
e6f13333-e33f-480b-b051-a65f609a3d0e,2024-01-12 20:18:46,64383,Submitted,Material pick score outside most issue cell.,itself,jeffrey19,Sales,Assets,2024-03-23 11:32:07,1a33525b-97f5-4b9f-b30b-fa4d685815bb,Recurring,Asia,1695.2225
911fed4c-6d44-4ab9-89b9-8335f99c23b3,2024-09-08 20:42:26,52733,Processed,Theory media star difficult marriage assume.,maintain,ericbowers,Finance,Assets,2024-09-26 10:08:35,819ddc7a-e840-47d9-97c5-1d8910b532f1,Recurring,South America,421.43583333333333
0c1bd843-14a5-491e-9b89-6a643f3e2ffc,2024-03-12 09:08:58,55598,Submitted,Best firm finally stand.,agreement,rberry,Sales,Travel,2024-03-16 01:42:10,2206c113-0b58-4a20-9813-d01d20ff110b,One-time,South America,88.55333333333333
11f09868-c8d1-4aa0-9d05-b01d433f4ed8,2024-03-09 05:23:31,29602,Declined,Throughout end building so degree job picture night.,choose,michaelsosa,Development,Services,2024-06-29 23:56:47,93b5e1e8-8d0b-495e-97fc-11f0924ff5c1,Recurring,Europe,2706.5544444444445
931352cb-1b3f-462b-8fef-721c47ccecbe,2024-05-30 04:30:11,46360,Submitted,On process control meet activity.,money,wardmichael,Sales,Services,2024-05-26 06:54:26,32785c58-fbe7-4494-8961-64e5f9bdb3e0,Recurring,Africa,-93.59583333333333
f00b2be7-daca-4c78-8f4b-0b9b90c27848,2024-01-18 03:56:01,82087,Processed,Sometimes send road although.,exactly,carrgregory,Customer Support,Assets,2024-09-25 16:12:07,9ce9e4b9-da65-4393-81aa-5c693427aadb,One-time,South America,6036.268333333333
9107356e-84df-4906-8d42-3439c83f6605,2024-03-10 23:41:54,21250,Declined,Know kind energy development million.,song,jillian90,Development,Assets,2024-03-04 14:21:20,91110b6a-a615-47e9-9086-4fbcad120a34,Recurring,Europe,-153.34277777777777
1f7bf6ec-d9f4-4c59-9b1d-8c8d3fc473e7,2024-09-27 21:04:06,35353,Pending,Place TV action reduce.,cost,gabriel45,Finance,Services,2024-03-26 00:47:18,17dc314c-1a17-4df8-900c-b5741682972c,Recurring,South America,-4460.28
9f4b3477-c8d2-4a60-b10c-6d1fc119ad05,2024-07-08 23:14:26,21154,Declined,Price star positive weight year visit international thus.,understand,jillian90,IT,Services,2024-07-21 18:15:20,281e53e6-1111-4948-973d-84d8e36614a7,One-time,Africa,307.015
796e361b-32bd-4f37-ba51-d7c6624b1cda,2024-08-08 04:42:13,69482,Processed,Event maintain model.,stock,kaylaallen,Finance,Services,2024-09-08 19:34:38,f3a01bd5-3dfd-4127-8397-b6248666ec1e,Recurring,Africa,758.8736111111111
ae1597e7-e7c4-4be5-8faf-d80c6742af21,2024-07-02 05:22:19,99256,Declined,Represent can themselves goal candidate bag.,phone,adamssandra,Customer Support,Services,2024-05-31 05:17:38,b2319a7d-a5d4-4f49-8cce-f800f02b7f97,Recurring,South America,-768.0780555555556
36829291-4e1c-4893-a29e-ebf1d2749997,2024-03-19 09:43:35,12578,Submitted,Research senior affect others evening there health goal.,beautiful,michelle62,Development,Services,2024-02-20 03:27:32,c3e4009e-2385-495b-af79-1c250d522eb0,Recurring,Africa,-678.2675
90555fe9-c2ee-4ad9-a046-7f61917ab16d,2024-07-02 21:07:20,60069,Pending,Serve chair can.,north,christensencheryl,Customer Support,Travel,2024-08-30 06:15:56,4d3c07a1-a3af-467b-9a52-8f5b2ca25687,Recurring,Asia,1401.1433333333334
b1cf945d-169f-418d-9ef3-c13d0074ec74,2024-10-11 07:44:21,24723,Processed,Writer this how risk.,song,rberry,Development,Travel,2024-10-19 20:53:15,ec60dba3-a9c0-4540-ba0c-a42c62935135,One-time,Europe,205.14833333333334
cec47381-c26d-412d-aa00-9f4f5ba6ecc6,2024-01-24 02:59:17,64141,Submitted,Consumer article court seek.,maintain,michaelsosa,Finance,Assets,2024-08-24 20:31:43,381cdb56-0002-4023-9665-096f5c218ebb,Recurring,Africa,5129.540555555555
1c66e4e7-16ab-4983-9f10-dccdffbd66a7,2024-03-14 08:36:01,54095,Declined,Best really people.,north,olivermichael,Product Management,Services,2024-01-23 19:36:46,f939617e-6065-40a6-b27d-4d3282a84d4f,One-time,Europe,-1212.9875
55b6f4a9-3c3c-4d5d-88d1-345a1e3a9272,2024-06-13 00:33:12,10235,Processed,Scientist plant see whatever think chair.,north,hughesmaria,Development,Assets,2024-08-30 22:31:04,8bd4dde8-4938-4a74-97a0-75dbe82d4696,One-time,North America,1893.9644444444446
b5de976e-09a7-4191-b1b2-864ff0d97573,2024-05-09 21:05:11,51435,Processed,Believe method continue skin agree draw decade.,exactly,fpratt,Finance,Miscellaneous,2024-08-17 19:59:59,1bd77664-3a0a-4c22-b4c5-beaa9ff58201,One-time,Africa,2398.9133333333334
6c18896b-8259-4e3d-8107-61220c7e2038,2024-10-12 12:45:55,61651,Pending,Image area ago movie wrong cultural have.,one,michaelsosa,Finance,Services,2024-09-20 00:32:53,bbc1241b-a818-4420-9540-29bb213bf5ab,Recurring,Africa,-540.2172222222222
a6f0e5c6-9ec9-4a39-812d-8a46b5807b6e,2024-05-25 17:50:47,77501,Declined,Matter get produce pay.,one,ballkaitlin,Customer Support,Travel,2024-03-29 04:51:23,045258dd-332d-4baf-a2c7-f7dca58f328e,One-time,South America,-1380.99
78c74c97-a820-4c48-973c-38116554c688,2024-07-24 21:21:16,97050,Declined,Reflect animal game live.,understand,salasamanda,Product Management,Services,2024-04-14 19:03:11,26d21375-3db1-4e39-b30a-616ff10a8016,Recurring,South America,-2426.301388888889
c88da719-3e3e-47aa-9518-1930a1cd0589,2024-05-28 15:03:10,66320,Pending,Although under enjoy themselves discover exactly situation site.,itself,singletonangela,Finance,Assets,2024-04-16 19:13:14,f60f6bb9-a0df-4e6e-892d-b9d00c5c9ea9,One-time,Europe,-1003.8322222222222
59b9c23f-7266-43be-b34b-bace0af01673,2024-08-23 12:18:42,64513,Submitted,Contain edge lose up.,exactly,adamssandra,Customer Support,Assets,2024-02-23 19:06:39,357e4981-0169-4f17-a93d-192e30c18697,Recurring,Africa,-4361.200833333333
84f48a6c-0e9b-4a3f-8246-7e74b91aa14f,2024-05-10 12:34:03,37566,Processed,Behind ability audience deal activity season activity.,agreement,darryl83,Sales,Services,2024-06-04 15:20:43,7c8d2d47-21da-4e96-9e08-a2c77d109e91,One-time,Europe,602.7777777777778
03fc509b-a685-4a1b-8528-e969f3adfe87,2024-07-20 17:48:25,28120,Processed,Protect part serious.,clearly,jocelyn33,HR,Services,2024-08-16 22:33:15,7f931ba9-7b04-423e-b340-bb084b193a27,Recurring,North America,652.7472222222223
2324e8c5-1501-47fe-a6d1-5186bfdac0b8,2024-10-13 23:45:06,41851,Pending,Create foreign eight natural.,one,jeffrey19,Finance,Travel,2024-04-16 23:05:09,337dd80c-5635-4881-8c38-221e8591fff6,One-time,North America,-4320.6658333333335
3542d264-a642-475b-ba26-6869cf06db18,2024-09-09 07:15:47,11869,Declined,Professor some election book.,outside,qevans,HR,Assets,2024-08-29 21:31:19,e4dedcff-0e17-482d-b35c-100f3107c8a3,Recurring,Asia,-249.7411111111111
1b7f84b5-6774-4e70-9dcb-e98582dbe482,2024-04-19 19:17:44,12912,Processed,Option let American down open let.,outside,rberry,IT,Assets,2024-06-30 03:57:15,813c1878-23eb-4e8f-9b28-3955ee8f13e9,One-time,Asia,1712.6586111111112
cdf40676-222c-4d2c-9207-72c1da5a7808,2024-08-14 15:12:59,56613,Submitted,Teacher hand management tax.,exactly,collinsjoel,Customer Support,Travel,2024-08-11 19:45:12,813d3332-9bef-4f9c-898f-214159bb2e8c,Recurring,South America,-67.46305555555556
06f82421-45dc-4760-9740-2f6922c72357,2024-04-06 23:12:42,68052,Declined,Benefit there possible.,choose,kelseygreen,Customer Support,Services,2024-01-20 15:56:04,4434f95a-04e5-495e-bca8-06b6586c6e22,One-time,North America,-1855.2772222222222
1a420403-21e9-4699-9ed7-435b3d8cc25c,2024-06-18 16:37:15,71011,Submitted,Federal first area local.,itself,carrgregory,Customer Support,Miscellaneous,2024-04-01 12:47:56,006d6671-5231-42f7-bd7e-241ce3a3fc7a,Recurring,Africa,-1875.8219444444444
778e40bb-2b03-43d3-a8a3-e82490eaf835,2024-05-07 17:49:56,45790,Processed,Receive land national debate.,outside,walter28,Finance,Assets,2024-09-19 09:07:49,1ef7757a-84ed-4fed-9c76-7d1d7fd7e00d,Recurring,North America,3231.2980555555555
e085e360-19c0-4f04-9896-ab88fe572b52,2024-08-12 02:06:04,18499,Declined,Box ready remember magazine a discussion president.,one,kaylaallen,IT,Travel,2024-03-28 01:27:24,78213c4d-9ac7-48e9-88dc-89373daae961,Recurring,Asia,-3288.6444444444446
34e6d9db-2dc4-4748-ad02-fec1280bd49e,2024-08-23 12:59:50,20342,Submitted,Speech race receive trouble.,news,xgonzalez,HR,Services,2024-10-13 22:47:17,251659e5-d723-47eb-8aa1-cb514ac7ca3f,Recurring,South America,1233.7908333333332
b61d2c1f-b5eb-4f46-ad93-440336122ec6,2024-06-14 05:38:42,84880,Declined,None chair exist thousand mission must interesting.,song,rberry,Customer Support,Assets,2024-01-12 18:39:03,69936fba-cec5-42dd-94ea-577b04231bad,One-time,Europe,-3682.994166666667
57d456de-d102-47d1-b5e8-075fb1eac4fc,2024-01-12 14:37:58,19876,Submitted,Fine face conference follow.,cost,mdorsey,HR,Services,2024-02-05 20:26:51,4ca1bac1-c28e-4193-8eb8-9989c3fa3fd5,One-time,South America,581.8147222222223
dfda6c2f-1207-4867-9e24-82fd3ab63d39,2024-01-30 22:57:39,15574,Submitted,Media page protect part south Mr.,north,hughesmaria,IT,Services,2024-05-21 13:33:08,58f18af0-8c41-4a79-8c6b-e22fb2729b46,One-time,North America,2678.591388888889
7157f986-13c2-4cb5-8e7d-b01c9d7528f1,2024-01-27 21:13:32,24668,Submitted,May side sport brother interest.,news,sarah20,Development,Travel,2024-09-02 22:44:33,0bbc16e9-9315-4633-a911-88949f3db9e4,Recurring,Europe,5257.516944444445
66b926f9-9f7a-4021-8607-63d63dd2b6a5,2024-07-05 23:21:07,21921,Pending,At difference idea it deep term.,understand,logan59,HR,Assets,2024-07-15 02:58:04,d673734e-f4b8-4063-ad38-26cfe9d8c215,Recurring,South America,219.61583333333334
1ff617e2-8809-4e74-a54e-9b80a0185b7e,2024-01-21 04:44:14,27091,Processed,Indicate strategy away understand however run political allow.,beautiful,qevans,HR,Travel,2024-09-27 22:15:55,71653287-6e7b-453e-9c30-4c044359f961,One-time,Asia,6017.5280555555555
85d3c61c-4dca-4a40-9303-a9860deb033c,2024-02-21 12:27:16,91556,Declined,Force she effect out easy accept.,understand,sarah20,Product Management,Services,2024-01-08 05:02:56,b74e850a-18f7-4885-b2c9-f9d49c329daa,Recurring,Asia,-1063.4055555555556
5ec56e09-e31d-4045-ac94-2dc3b2d7a160,2024-01-31 17:18:54,51573,Submitted,Whole institution try parent race record.,song,darryl83,Sales,Services,2024-07-01 12:53:43,558cc81a-bb1a-4ccf-8916-b917ed08a0cc,One-time,Europe,3643.5802777777776
92164a2a-1ef0-4d1f-9ef6-9ffe3b43c1f6,2024-04-30 23:23:38,26695,Submitted,Adult treat admit far.,one,nathanjenkins,IT,Services,2024-08-22 18:42:40,038fdebb-d114-46f6-aaf6-29637ebd30db,Recurring,Africa,2731.3172222222224
ccda222d-4e7f-4f0f-beb5-e0b74df8d906,2024-03-13 05:32:53,14812,Pending,Money radio then section room PM eye value.,exactly,gabriel45,HR,Miscellaneous,2024-10-09 06:48:43,a01536ae-61b2-4715-b889-6c9a3b10eb2a,Recurring,South America,5041.263888888889
fc6c54cd-c2f6-494d-b357-e40e77194558,2024-01-21 04:28:07,55260,Declined,Fear marriage start between between race interview another.,one,bethdavis,Customer Support,Assets,2024-04-04 01:09:33,c932eba0-e944-4ed3-86d6-56df9bf60114,One-time,North America,1772.6905555555556
45ff6882-13be-42bd-97ef-61c591e0f7d1,2024-04-29 05:57:17,16350,Submitted,Either there usually choose.,itself,logan59,Development,Assets,2024-04-20 08:30:42,8daf710d-81f3-492f-9756-34d883a054b9,Recurring,Europe,-213.44305555555556
54f2d578-3589-41c0-aa36-659cb3a9ed2a,2024-05-11 03:01:52,61736,Processed,Fund kid own while television memory country.,itself,darryl83,Customer Support,Services,2024-07-15 20:31:38,a567ad9d-fd53-4612-831f-23707a258b1b,Recurring,Asia,1577.496111111111
cb1de317-6b84-47e9-8036-e85476bb7e41,2024-02-18 16:17:58,69119,Processed,Cost stop high particularly agree detail task.,north,carrgregory,Product Management,Assets,2024-04-25 04:19:19,2ab673b2-f4b7-4e3a-834f-bca3a27ce87c,Recurring,Asia,1596.0225
733ac5b9-fc2a-4db1-8379-7bb88440b81a,2024-06-10 23:26:14,26694,Pending,Least fund heavy letter hair.,one,wardmichael,Development,Travel,2024-01-23 01:01:05,dab0d4d1-9ff8-44dd-8146-858b9fcafb66,One-time,North America,-3358.4191666666666
c40e2bd3-87ef-4414-961b-8d3a3e0d8352,2024-06-21 21:24:31,17677,Submitted,Church social brother agency.,maintain,kelseygreen,Development,Assets,2024-03-21 14:55:10,33b66855-dba1-4a4f-bccb-0142ffa9532c,One-time,South America,-2214.4891666666667
1e1da8a7-df07-4893-af91-f872b697de7e,2024-10-11 13:55:42,56601,Declined,Perhaps scientist policy.,in,pwilcox,Product Management,Services,2024-02-03 23:37:11,2b85c176-e2b2-4cf5-b4d2-e8f41eff3a43,Recurring,Europe,-6014.3086111111115
a9c39867-b0e4-4521-b6ca-e8e9147fb3ec,2024-01-07 23:09:01,17726,Pending,Entire want road.,choose,josegillespie,HR,Services,2024-06-14 21:24:19,aebf7195-0f88-4a4a-a4bb-fdf599de5e20,Recurring,Europe,3814.255
830255a2-df23-452e-809c-c72a697a1468,2024-05-31 07:34:22,94110,Submitted,Would anything south move.,north,salasamanda,Product Management,Services,2024-05-31 22:05:35,2e6b35cb-a19a-41aa-a777-67615e65d598,One-time,Asia,14.520277777777778
db9531b7-124b-48fe-aeeb-02285bf177fd,2024-09-24 07:28:45,34015,Submitted,Either make news security say.,itself,michelle62,Sales,Travel,2024-09-13 06:11:55,0aa11754-578f-4c86-a60e-6eb9e97a76bc,One-time,Europe,-265.28055555555557
b5822636-e4c2-4ee1-89c7-de35eff86807,2024-08-20 22:08:13,48704,Processed,Blood sign picture find.,exactly,olivermichael,Finance,Services,2024-10-22 19:31:09,839d37ef-c899-4abe-b25a-29865d664bcb,One-time,Asia,1509.3822222222223
5172f1bc-80e6-4fa0-991e-013d23fa5d16,2024-03-16 15:11:12,50105,Processed,Win line up pass risk decision.,treat,brandon18,Customer Support,Assets,2024-10-22 23:50:28,a7f440e7-2317-4260-b501-12feaeb20b2b,One-time,Europe,5288.654444444444
f97d890b-ceb4-4068-ab78-7467beb425c0,2024-10-07 00:59:19,43439,Processed,Return put whether work test.,north,logan59,Sales,Assets,2024-10-24 15:24:47,77712bd4-79fb-469b-96be-bc53358e0184,One-time,Europe,422.4244444444444
a3e1d952-5fa1-452c-a3c8-673ec5faacf5,2024-03-30 15:25:52,10469,Pending,Work memory health real.,one,ericbowers,HR,Services,2024-05-01 11:48:29,63617f78-ee46-4fc5-ba95-c4ee158e0e04,One-time,Africa,764.3769444444445
b2647d90-02b1-4dec-9b76-25a770725534,2024-01-18 00:48:58,19448,Submitted,Important activity wish network represent.,stock,jeffrey19,IT,Services,2024-01-09 06:01:11,bf0aed80-1769-48f9-a840-f913ab642dbd,One-time,North America,-210.79638888888888
d2af2e79-95d1-4bfc-9200-38ee481e09e4,2024-02-21 04:28:10,69245,Pending,Thousand attack your watch.,clearly,wardmichael,Product Management,Travel,2024-08-25 02:21:14,2f2a4f23-8aa2-4e42-b22e-86364c7af5f9,Recurring,Africa,4461.884444444445
4fdadad9-b6d9-46f3-8465-2892f5d59829,2024-10-28 19:07:13,64307,Submitted,Describe carry hair tend.,beautiful,kristinebrown,Finance,Services,2024-10-19 22:03:24,d78d5819-aa26-4010-9d74-41edb9e5f2cc,Recurring,Europe,-213.0636111111111
096d08c2-57df-4035-9200-474218f66858,2024-06-17 20:55:10,10359,Submitted,Citizen organization enough across campaign.,song,jessica41,HR,Travel,2024-06-29 04:31:30,08eb00c4-1434-4e15-86ec-c0bcf7c07711,One-time,South America,271.60555555555555
047d0d37-c941-4a98-aa34-0f5eac168b6f,2024-03-04 07:17:10,48015,Declined,Mrs other law rock likely yes its.,itself,gray,Sales,Services,2024-05-02 12:14:12,9d241f5f-2a98-4a55-b7bd-05282cfe88dc,Recurring,South America,1420.9505555555556
cf185c25-072d-4c85-a1cc-bb7d0521baf7,2024-01-15 03:07:18,65198,Declined,Money worker issue series.,news,gray,Sales,Assets,2024-07-10 03:44:45,6ade722c-fe59-493a-bfa6-98a0b9af5a31,Recurring,Europe,4248.6241666666665
9e91edf5-0bca-4237-88e7-bed4843fe07f,2024-04-06 17:01:47,27554,Processed,Federal fall such certainly owner.,choose,josegillespie,IT,Services,2024-10-14 09:42:22,47e2045a-572e-41f8-a4b3-cf42dbf7c429,Recurring,Europe,4576.676388888889
fff8d446-9237-4048-a4d9-ec06a315b74b,2024-09-24 05:48:29,54171,Processed,Bag sing mission look western represent.,song,ericbowers,Sales,Services,2024-10-20 20:14:07,e57780e1-f6fa-4a49-8ac5-48c7ff7c3344,Recurring,Asia,638.4272222222222
fccb931c-0bbb-4e54-b7a3-77e6287a794d,2024-02-06 15:18:25,60693,Pending,Against seat manage require.,news,josegillespie,Finance,Services,2024-09-30 09:58:12,be8f5503-9b32-4d96-9211-e51458d7ea46,Recurring,South America,5682.663055555556
315d12d3-13da-4143-bc28-283ef7842542,2024-05-02 14:11:49,52347,Declined,Employee explain case risk know somebody turn here.,in,bethdavis,Sales,Services,2024-03-05 20:34:41,0f0f7537-62f8-48b7-bee1-93bdea94eca4,Recurring,Africa,-1385.618888888889
fcd37afc-7ddf-45eb-ba85-3429ce7ea937,2024-07-16 10:20:26,21754,Pending,Traditional paper statement player economic push.,money,kelseygreen,HR,Services,2024-09-16 13:20:27,838ba3d0-0844-4049-a150-65b06ea9a7a5,Recurring,South America,1491.0002777777777
f2700cf5-9f39-4563-8a83-895c344df624,2024-05-11 02:42:34,91526,Pending,Growth society condition parent paper bag.,agreement,jillian90,Customer Support,Assets,2024-09-11 03:26:09,dd64a53d-36df-4f2f-8882-9c43db30c990,One-time,Africa,2952.726388888889
670e9aa8-cd44-4b77-adb1-093de1bcd778,2024-09-12 18:13:00,50897,Pending,Story commercial color business land international.,cost,ballkaitlin,Product Management,Miscellaneous,2024-05-24 19:43:39,a0b85dce-0617-4720-9cd8-3a3ba14271ae,One-time,South America,-2662.4891666666667
b4847d49-8915-42ec-ba3e-0b222a42019f,2024-07-27 07:02:00,48446,Processed,Fire common material still near.,choose,tyler14,Sales,Services,2024-08-06 17:01:18,73cc6da9-af98-4452-ae21-8b24858a4cdd,One-time,North America,249.98833333333334
f678216f-47d4-4b09-80dc-d737e74a3455,2024-02-28 04:55:52,63636,Pending,Education table condition.,clearly,ricejenna,Product Management,Assets,2024-03-30 09:47:54,f504e85b-532a-417a-843c-a36a592efbe1,One-time,South America,748.8672222222223
