number,opened_at,amount,state,short_description,ci,user,department,category,processed_date,source_id,type,location,processing_time_hours
3613dca2-004f-49d0-817a-835536b0ca2d,2024-06-14 07:32:49,20818,Submitted,Meet respond they.,against,kathryn91,Development,Services,2024-02-12 06:49:12,6c2d3740-9e64-47b0-bbd0-62cf59a2847d,One-time,North America,0.0
ed06ec20-a445-4ed1-b5df-a88e6299f0b1,2024-08-09 14:50:17,49684,Pending,Part scientist turn list.,glass,tonywalker,Sales,Assets,2024-08-19 01:58:42,87689a5a-9f63-4888-a2d2-372d496a50f4,Recurring,Africa,227.14027777777778
e018834f-d557-4a55-ad09-c39734222399,2024-03-12 16:19:41,18874,Pending,Responsibility manage difficult finish long you should indicate.,blood,jennifer76,HR,Services,2024-05-09 22:13:20,40b81ac8-c3d3-4063-b435-c26b05d0e092,Recurring,South America,1397.8941666666667
7d97d2b0-c291-433c-9d49-d559bad1204a,2024-06-02 18:41:01,68716,Submitted,Work share down reason wait bad.,blood,tonywalker,Sales,Travel,2024-06-27 15:37:44,07745e5b-d6f7-48c0-8f92-7f7220342e61,One-time,North America,596.9452777777777
d34f32ca-d547-4929-af7e-c84e81b706d9,2024-10-28 14:06:00,19321,Declined,Music skin reality enough.,difference,ryanleslie,IT,Travel,2024-07-21 21:55:47,da76f32e-878d-4220-b7fd-c863667ccb7e,Recurring,North America,0.0
2cea0b5b-cc90-4271-95d1-db7cd5480ed4,2024-03-23 11:17:55,54373,Processed,Ask unit learn woman several history.,blood,hjohnson,Customer Support,Services,2024-04-09 18:18:54,f1aa42a1-e6f3-4fd2-9a66-4d1d86c26897,Recurring,Europe,415.0163888888889
07d42575-2482-4d71-8191-9e894edfadc7,2024-09-12 20:40:34,61233,Submitted,Article part listen summer president leave war.,project,courtney66,Sales,Travel,2024-06-18 02:44:31,834aa22a-004d-4488-a120-92bd2a67f308,One-time,South America,0.0
46bbb20a-0f71-46d6-afd8-29f49b8e08a6,2024-01-03 13:52:07,56571,Submitted,Throughout outside happy job create read organization.,prove,jimenezjoyce,Sales,Travel,2024-06-20 09:33:18,e917e1e0-f06f-40bb-a3db-bf3e1d1a26ea,Recurring,Europe,4051.686388888889
1590ce8a-ae9a-4e87-a701-cc9d66519f28,2024-09-03 16:50:15,56746,Declined,Environmental agent and remember star edge see.,seek,ryanleslie,Sales,Miscellaneous,2024-03-14 12:55:44,69e965b7-da38-48c7-ad88-0090d4c039bc,Recurring,North America,0.0
f2801961-8012-441b-a963-d8550e772a6e,2024-06-10 12:06:44,41670,Declined,Western former rock out understand.,above,shelly42,Finance,Assets,2024-04-04 18:20:34,77f64fc3-6a45-4546-9f74-e41ce3bd48f7,Recurring,Africa,0.0
216bd911-3747-4845-a10f-b88f31ba3e27,2024-04-10 06:23:58,10886,Submitted,West effect role social its few the.,because,lmartinez,Development,Services,2024-05-19 16:33:14,11279344-b5a5-44e8-9043-cc0cc949f0b0,One-time,South America,946.1544444444445
f25f2dbb-82d3-4fe9-a9f7-05b5822d4bd9,2024-07-31 13:31:37,46839,Declined,Huge indeed street product whether two writer activity.,mission,walter79,Finance,Assets,2024-07-03 23:53:50,88c5f4e1-bb19-44f3-ba58-53dcf9e8bc2b,One-time,Asia,0.0
f1ebfa5c-187f-480a-acb2-62d93f8a8fa5,2024-08-16 15:48:19,59829,Pending,Discussion deal sit material nor us.,glass,molinakrystal,Customer Support,Assets,2024-01-27 20:34:28,47001ae8-f23c-462c-a488-490c99a699af,Recurring,North America,0.0
faeb6481-08ea-4bf8-8770-83f6cd2420a2,2024-05-13 08:18:14,23155,Submitted,Television possible suggest over.,me,randypatrick,Development,Travel,2024-09-11 00:42:59,818644a8-5719-4da9-8ffa-42523dd7af08,Recurring,Europe,2896.4125
9f070c6a-1c96-42e1-bdfb-77ee5ce26b53,2024-04-29 02:46:47,42811,Declined,Gas weight fund Mrs agreement wind.,physical,evanskevin,Finance,Assets,2024-08-03 04:52:30,7a95a144-0e4c-4c3f-902e-eefb9d115837,One-time,Asia,2306.095277777778
d94eaa0d-a1ce-473d-8dbb-faa8adacac01,2024-10-03 22:03:27,35786,Pending,Common reason be drop apply.,me,kdavis,Sales,Assets,2024-02-28 18:01:30,d3cda218-bcc4-465f-b5f2-6f2cb2e784e9,One-time,Europe,0.0
66ba60a8-e7ff-4ef9-a20a-f6b552305a1a,2024-02-29 09:35:50,22986,Processed,Class serve several record fall country become.,above,randypatrick,HR,Assets,2024-06-10 22:44:02,440bbf93-4f9c-41b0-844a-cca8d7abdc13,One-time,Africa,2461.1366666666668
0e398ea5-d73f-4e2d-9498-b9ae9252dc4c,2024-04-06 20:48:52,44311,Submitted,Network eye international should certainly morning mind performance.,difference,ashaw,Finance,Services,2024-01-20 10:00:07,cded9e32-5678-4603-9825-93bbd77c14fd,Recurring,Europe,0.0
2a1e7fe6-4df1-421b-b742-0c371ba17169,2024-02-07 03:42:39,28633,Submitted,Feel quickly loss artist hair door test evidence.,decade,fcrawford,HR,Services,2024-03-08 04:11:25,7613d9fe-73ad-4249-8182-43ece3b1b09f,One-time,North America,720.4794444444444
66393237-8c10-44f9-ae6b-72beea05d425,2024-05-18 13:20:13,61828,Submitted,Anything teach free dark.,themselves,margaretgoodwin,Product Management,Services,2024-04-06 03:15:58,32b3f5ab-172a-480c-9b44-cf99e8e04ff1,One-time,Europe,0.0
5b4a2530-3bf1-4b90-b736-8acd383c37f6,2024-08-31 16:01:55,83825,Declined,Activity still increase adult break.,window,jose36,Product Management,Services,2024-05-13 03:42:40,275b9326-157b-4a3a-94db-669645d66f96,Recurring,Africa,0.0
5bd33def-bd13-46af-8598-3819952f3178,2024-10-29 20:00:25,26645,Declined,Those author hair them interest call all.,project,sheilabarr,Development,Services,2024-09-30 19:13:31,b20b94a5-c869-49bd-9ebf-56825b7d5dea,Recurring,South America,0.0
3432b194-0b15-47aa-a016-b4725712577a,2024-10-17 04:33:11,37539,Declined,Section scientist music individual wind.,physical,swhite,Finance,Services,2024-02-05 05:17:46,30d232dd-06c4-49a8-b7f6-da09de450e27,One-time,South America,0.0
710f631f-806e-4ef0-962f-f6f10864e492,2024-06-11 22:32:10,16668,Processed,Social remain begin energy.,blood,sheilabarr,Development,Assets,2024-10-22 23:16:32,fa1b68e3-0cd5-40f9-b608-3f1aee01b845,Recurring,Europe,3192.7394444444444
1c9fbc7a-7a0f-4a1a-8519-211bf7762833,2024-07-30 07:37:01,13741,Declined,Close financial everything way along market president group.,far,shelly42,Development,Services,2024-07-17 00:19:15,2718c4dd-b42e-42af-a43c-8009e2bdcbe2,Recurring,North America,0.0
79ee33e4-8f74-44d3-bedf-0027bf34b01a,2024-08-24 22:48:48,51705,Declined,Hear later action may me.,far,tonywalker,Product Management,Services,2024-06-26 07:39:31,061e3bc7-f4d0-4b07-8c96-b675df702ee9,Recurring,South America,0.0
bf019db8-9dd5-406e-89ec-60865a120247,2024-09-17 08:10:42,19814,Submitted,Far security billion understand ask.,glass,swhite,HR,Assets,2024-04-30 17:32:02,39527958-69ed-4526-8922-05f6a22a5f69,One-time,South America,0.0
77f06ecb-4859-4c32-8d2b-c200c038f624,2024-03-08 16:57:17,72232,Submitted,Stock hair goal.,information,wendy81,Product Management,Miscellaneous,2024-05-26 00:26:50,dadec2b6-8901-4f5f-acd5-d230ddec4ce4,One-time,Africa,1879.4925
af69863f-429b-4604-b73f-1b73552faf12,2024-07-31 00:33:45,41303,Pending,Oil remember field land.,difference,lucasoconnor,Finance,Miscellaneous,2024-07-02 23:09:43,93149161-fe43-4d78-876d-40c1f387ab04,One-time,Europe,0.0
2aa9d575-cd2a-446b-b4ff-ec6f606ed93c,2024-09-28 13:38:09,20334,Pending,Few yet small great.,seek,lucasoconnor,Development,Assets,2024-06-20 03:10:33,86e0eddb-def2-4467-8c6e-f337b98250f1,One-time,Europe,0.0
511da50f-59ec-4c58-9060-a702662b1226,2024-07-29 06:25:44,35107,Pending,Hand then option yes.,prove,jennifer76,Finance,Assets,2024-04-06 04:46:52,3290f2a1-6a15-4324-92cc-71c7cfd5a19f,One-time,Asia,0.0
ac571cd1-6a8d-496c-a9b4-19cb455077f4,2024-05-18 01:48:26,45023,Declined,Open manager rich effect could put might.,against,lmartinez,Finance,Miscellaneous,2024-05-28 15:26:29,902cacf1-5950-4b35-ae1c-be854ba56752,Recurring,North America,253.63416666666666
81f225db-c612-4503-9f7d-9ecc56da58fe,2024-05-13 11:37:02,45108,Submitted,Republican place above detail concern.,against,austinvance,Finance,Assets,2024-06-13 18:12:24,5c35ffe6-3607-45bc-be27-b9b3f810f6a0,Recurring,South America,750.5894444444444
c9cf2e40-e0ac-44f3-a8d2-c7cc63d88852,2024-05-03 05:02:31,78995,Pending,Before social indeed computer.,positive,spearsanthony,Product Management,Assets,2024-10-15 06:14:46,02298142-f189-482d-a194-0ec856673f14,One-time,Africa,3961.204166666667
ba34cfd8-3964-488f-b30c-4c133b7d4597,2024-02-28 08:59:47,37139,Pending,Back on by operation stop begin.,window,avalenzuela,Sales,Services,2024-06-25 11:15:22,a5265953-d246-4409-9978-60b1851989fb,One-time,Europe,2834.259722222222
dc098f91-c197-407b-b5b7-353343c08f2a,2024-03-03 01:48:11,95276,Pending,Significant artist south if.,against,donna77,Product Management,Services,2024-04-03 07:19:45,7ec88c0d-edec-4b74-99d9-5095563dcb72,Recurring,Asia,749.5261111111112
812f520f-5da0-4ab6-8a71-22fb7bc0e78c,2024-08-12 22:05:31,26941,Pending,Fear southern political whole begin.,mission,josephthomas,IT,Assets,2024-09-03 22:46:52,509bce72-89be-4f24-ba82-6f1e90e21843,One-time,South America,528.6891666666667
e7019ac9-dbd5-41d7-b0b2-3a258f4b8e5b,2024-10-13 21:42:26,82100,Submitted,Sometimes partner hot.,against,austinvance,Customer Support,Travel,2024-04-26 11:11:57,362caac0-a179-47f5-88a4-821bf950f1a9,Recurring,South America,0.0
55139844-b60a-47e0-9b96-2b5e88229636,2024-08-07 19:26:37,18288,Declined,Adult including matter plant change anyone.,themselves,christopher63,IT,Travel,2024-06-17 15:15:51,255c4e72-7229-406c-acfc-1b89a4591cdd,One-time,North America,0.0
a0ef3dcc-c31e-446f-8dc4-3ded4939e844,2024-01-26 15:42:54,17459,Processed,Call you least especially tend may point.,difference,courtney66,IT,Assets,2024-06-20 07:43:05,49db58ba-555d-46a0-b44b-5b7cf6a925ea,Recurring,North America,3496.0030555555554
e620b911-69c9-46de-bbf9-52bbc0f9237d,2024-07-22 05:27:26,46473,Processed,These organization inside police only sell.,physical,kathryn91,Sales,Services,2024-08-17 05:17:05,a74cb305-21ba-4780-b872-dab55b9211a0,One-time,Africa,623.8275
e0330b29-7d18-4d76-a17a-4775d873cc36,2024-08-29 06:18:31,24235,Processed,Reveal nothing including home start realize.,responsibility,evanskevin,IT,Services,2024-09-29 22:09:48,0267b732-bc1f-4774-a626-49e0f0f58f2e,Recurring,Europe,759.8547222222222
9af9bf54-6477-4a43-93ec-016e818ae214,2024-08-04 00:44:52,28435,Declined,Thing participant local whom conference.,project,molinakrystal,Development,Miscellaneous,2024-10-20 23:45:06,6f84bfee-a39f-48d4-af2a-110258bf2841,One-time,Europe,1871.003888888889
871aa6d2-7305-4753-b380-f093ab91ca15,2024-03-16 21:48:57,47969,Submitted,Country throughout many carry.,mission,jorge04,Finance,Services,2024-03-20 19:35:29,9724d6f2-e40a-4a66-9e4e-ef800b8b6744,Recurring,South America,93.77555555555556
ac99112f-d5cd-416f-8954-21ff17b0163b,2024-07-26 05:48:23,35558,Processed,Site site audience image.,above,walter79,Sales,Services,2024-08-01 07:33:13,00ce0f4c-e798-4419-a3e0-b05aa3965319,One-time,Asia,145.74722222222223
c365221e-5286-4854-9c1c-7bcd71d11099,2024-10-11 20:40:50,20540,Submitted,Represent necessary care lead necessary carry.,project,haleymartinez,Development,Assets,2024-09-19 01:17:02,cd3f33bf-0ff1-403f-9242-db87fdbc9ddb,One-time,South America,0.0
ad4d02d7-67d7-4efb-9c6a-9699126693ac,2024-08-02 22:48:03,62824,Declined,Sea respond argue lot citizen check design.,because,grobertson,Sales,Travel,2024-07-07 10:19:27,72d025ac-f976-4903-9ec8-cab57a949123,Recurring,Asia,0.0
17b32767-c59e-4b16-833a-3c49c7521cf9,2024-08-08 12:27:17,51752,Processed,Everybody three thus put lose edge program.,window,haleymartinez,Finance,Travel,2024-10-15 17:46:23,8e2702f0-a044-45be-83f8-9a421788e0ba,Recurring,Asia,1637.3183333333334
0fb06fee-2500-498c-86b5-daaf82cc15a9,2024-06-04 17:00:34,80753,Declined,Amount play themselves radio manage learn.,physical,samanthawaters,Customer Support,Services,2024-01-05 11:55:25,907aac16-4fe4-4a5b-ba97-243fa2b8d691,One-time,Asia,0.0
2732b967-6879-4c1e-9aa3-adcf9504a3c3,2024-09-26 06:29:42,16983,Processed,Tell cup democratic safe might suddenly production area.,far,sescobar,HR,Travel,2024-10-07 07:39:12,cd274cea-74d3-4155-95de-92f5ff366c5d,One-time,Asia,265.15833333333336
1713dce8-4194-4799-8a74-6a77cbcc5653,2024-09-17 17:13:13,27619,Pending,Realize go box.,project,emunoz,HR,Assets,2024-03-17 04:43:40,c21cf6d4-40cd-4bef-9ffd-701ba75ec476,Recurring,North America,0.0
63e25a22-566e-4b6a-bcba-e4feb8aabbe1,2024-02-13 10:45:36,93239,Declined,Trade technology generation public decide state detail yet.,decade,birdanthony,Customer Support,Travel,2024-05-19 20:47:30,270655d7-8638-48f6-9c77-d3acc75bce95,Recurring,Asia,2314.0316666666668
6af53468-4566-4795-a441-de6617a96eed,2024-06-18 14:26:09,29918,Pending,Movie change nature simple hotel.,seek,hjohnson,Development,Services,2024-08-17 12:44:27,448562a1-31bd-4776-89c0-c1278d6c6ccd,One-time,Africa,1438.305
7570a567-e9d9-4a00-9678-a3cae16d6840,2024-10-28 05:22:04,36108,Processed,Understand check great teacher.,against,fcrawford,Finance,Travel,2024-10-28 11:38:09,45a75211-14d6-4d57-a6c7-606baf5bb259,One-time,Asia,6.268055555555556
aace4581-8286-46af-9ba2-320a9493f62a,2024-06-14 11:18:44,60135,Declined,Raise large poor development poor.,project,heather03,Finance,Assets,2024-03-10 03:02:30,1d4d5f89-a81d-4b37-bdbb-fe34977be8e2,Recurring,Africa,0.0
a1c841fe-d7f0-420a-a443-fdf60e884ef0,2024-06-03 04:08:27,87949,Processed,Low reveal five yeah million cell include.,far,josephthomas,Customer Support,Services,2024-06-20 11:01:48,ad9241e9-c046-419e-88f8-beefa17bd265,Recurring,Europe,414.88916666666665
58d04ef6-85d6-4f8e-8708-ee380664f786,2024-05-23 04:11:52,47893,Processed,Hand I Mrs.,far,walter79,Sales,Services,2024-09-29 16:30:43,b497bdcf-53c5-49c9-952c-968ddcd392c0,Recurring,Europe,3108.3141666666666
7a5040c0-5dfb-4405-8cbc-e92fe061eb93,2024-05-26 13:18:19,80733,Processed,Woman yet bad store computer.,window,spearsanthony,Product Management,Travel,2024-10-01 16:23:52,6934db66-1115-472a-ae34-8a4a015e9e1b,Recurring,South America,3075.0925
56c792ce-6652-4a4d-94e6-67cea7ce1851,2024-07-12 19:39:05,31257,Submitted,Far add real technology set.,blood,grobertson,Finance,Services,2024-02-09 23:00:08,75fe02de-cbc0-4125-b381-c4e85cfbb0ed,One-time,North America,0.0
4cb61496-45da-45c8-849d-6d2be32cbb7e,2024-06-05 00:40:18,67041,Processed,According year three tough.,themselves,heather03,Finance,Services,2024-06-09 10:28:29,979f3864-3bbe-4d01-aae2-10697a1d8d1b,Recurring,Asia,105.80305555555556
c1917f5c-3edd-4136-a798-5a3e140ebdd6,2024-10-11 02:49:40,26462,Processed,Information skill become air officer important reveal.,information,margaretgoodwin,HR,Services,2024-10-24 19:17:49,bf6ecbf7-75af-48dd-af55-f05a7568e48d,Recurring,Asia,328.4691666666667
1fae5427-1487-40ea-887f-85ee3f97b3a3,2024-09-10 18:35:57,24275,Pending,Window clearly herself.,far,spearsanthony,Development,Services,2024-10-21 19:20:35,4de36719-8fe8-46bd-90cb-04853e7fbd7c,One-time,Asia,984.7438888888889
9da5f6a2-32af-491b-9e89-77986f30a0a5,2024-01-03 15:45:49,82111,Submitted,Know fear fight remain send budget include.,me,jose36,Product Management,Assets,2024-06-12 03:13:09,86666091-ff0c-4bec-b00f-35b97e81c99b,Recurring,South America,3851.4555555555557
62a10375-2c1a-4c18-a041-09db93cf1f41,2024-10-24 20:47:09,10731,Declined,For drug forget officer return ask surface.,individual,evanskevin,HR,Assets,2024-07-23 06:59:02,db8c7dab-95ac-4f92-a0be-e4dc5e367d1d,One-time,Africa,0.0
1861e5f3-ac45-430a-8ddc-4a205400cb2a,2024-01-10 01:34:11,73624,Processed,About capital suggest speak accept.,responsibility,fmurray,Customer Support,Assets,2024-01-12 06:53:48,eb1e92a2-3251-46b6-89ab-875d94699034,Recurring,Europe,53.32694444444444
912bc112-7cba-4dea-9f10-399e230dd36d,2024-04-04 03:22:00,55090,Declined,Raise impact skin would purpose page.,seek,sescobar,Sales,Assets,2024-06-08 03:42:20,c2a1b560-96b3-49da-9aa2-9895ea478c61,One-time,Africa,1560.338888888889
0eba2aa2-3200-48e1-b37f-4dc93d8aeb76,2024-05-13 03:57:51,92468,Processed,Shoulder run court away use.,above,haleymartinez,Customer Support,Services,2024-07-18 07:27:42,ba75e2ca-a25c-4bcd-9c68-1fd61f1836cb,One-time,Africa,1587.4975
14e4a9e9-479c-4725-9186-72e246ec6260,2024-03-28 10:56:26,15396,Processed,Medical do use teach guy leader much president.,above,alexandra75,HR,Services,2024-06-17 16:22:40,0ca3b38b-78a5-48b9-ae7f-1768a7af3da5,Recurring,Europe,1949.4372222222223
da62a515-74ce-4fd6-9378-56af940ed3d5,2024-03-27 03:02:02,83240,Submitted,However couple action trip commercial media.,decade,austinvance,Product Management,Services,2024-03-19 04:00:13,a45c79b0-78c3-42e5-a1c3-5cf8929f769f,Recurring,South America,0.0
3228f7d6-952d-4dd4-857f-892950471e44,2024-02-17 08:41:16,71056,Pending,Ok kid three year change surface.,prove,birdanthony,Product Management,Travel,2024-04-24 16:04:41,569087db-248a-40a7-8ff1-7dc51a388ed7,One-time,Europe,1615.3902777777778
a117ecbb-916b-4799-be43-dba7e0106579,2024-09-10 11:44:50,22751,Declined,College score answer nice organization than give.,themselves,jamie27,IT,Miscellaneous,2024-09-07 14:12:48,791c43d7-3cd2-4ba3-8eff-c8fc733b7323,Recurring,South America,0.0
c46ffbba-41ff-4a31-b61c-c19502485217,2024-03-16 10:10:01,86675,Declined,Arm ever sport about.,me,lmartinez,Product Management,Services,2024-09-24 13:25:45,5ce3cade-3da9-4106-80a8-15c96fce916c,One-time,South America,4611.262222222223
d16b447a-379a-41a6-8192-fa48b0ce85cb,2024-05-26 02:48:21,17771,Processed,News police spend degree.,above,lopezjennifer,IT,Services,2024-07-01 05:57:33,9d1ddc05-8180-431f-9913-f477129abfbf,One-time,Europe,867.1533333333333
df67ba97-bacc-49a3-8872-2c990a76c79b,2024-09-29 10:38:54,13394,Submitted,Increase deal computer born game rather.,window,tonywalker,HR,Travel,2024-01-25 09:14:31,42d88d52-4228-4525-a04f-635ddefec16f,One-time,Asia,0.0
449da392-0388-4c3a-82cd-f90fa8ba5e2a,2024-03-02 07:05:34,43221,Submitted,Upon because degree to before what start.,difference,alexandra75,Sales,Assets,2024-08-30 06:58:38,e77561e9-db44-4658-8c4f-e75f12a884e5,Recurring,Europe,4343.884444444445
c076ec2d-7706-4bf6-9a48-2c4e6b485ab4,2024-03-16 06:25:55,53988,Pending,Article though find.,above,rosborn,Customer Support,Assets,2024-06-22 03:38:07,2c75ac03-f7b1-48db-b1e7-4e7e36c31188,Recurring,South America,2349.2033333333334
760bc11a-109c-4639-b905-23dfee981c4f,2024-06-29 19:45:09,18450,Processed,Cause mean generation past relationship billion thought.,blood,haleymartinez,Development,Services,2024-07-13 16:46:15,5b17538f-64d4-4eff-a719-c4920fcd73c9,Recurring,North America,333.0183333333333
2c3ad930-195d-4202-a9ba-0bb62ea3ead1,2024-07-29 12:03:36,72549,Declined,Guy rise start leader almost it.,because,rosborn,Product Management,Assets,2024-01-12 19:55:33,9fd68bee-6ffa-4a11-9822-9d0ba0ebf112,Recurring,South America,0.0
c5cb1810-7626-4f17-862c-28842b8f781d,2024-03-25 00:12:01,10527,Submitted,Reveal probably matter up recent drop here.,positive,sheilabarr,HR,Services,2024-08-08 06:53:50,7c779a79-7237-40f2-9f97-8d44196f82b1,One-time,Asia,3270.6969444444444
39dc3dbc-9abe-4366-b9fe-032a5e42f8b0,2024-10-27 19:56:03,15546,Declined,Program small society million during.,far,sescobar,Development,Services,2024-07-19 01:18:55,ce8b2b35-13b7-4e01-b7d4-09ad0d57801b,One-time,South America,0.0
ed21e05a-13b6-4137-ac40-ddebe5c5ec96,2024-07-27 12:12:11,47299,Pending,Television approach growth lead compare.,difference,hjohnson,Finance,Travel,2024-07-14 10:01:52,8eb71f0f-4ff4-4097-859c-13e9e2704a63,One-time,Europe,0.0
04278ada-008f-4d05-a61a-031061b0c1be,2024-01-16 08:54:01,49476,Declined,Sea anyone practice increase source serve send hotel.,mission,jimenezjoyce,Sales,Assets,2024-08-01 23:31:09,6aebafaf-6ed2-4559-82f0-bdd3733874db,One-time,South America,4766.618888888889
80cf4d41-ca41-4c84-8ace-f0df9f391ba3,2024-05-08 16:28:46,37767,Submitted,North artist soon just north.,mission,emunoz,Sales,Travel,2024-05-09 02:11:36,c2e1a18a-27cc-4302-a629-1ead1d59b59d,One-time,North America,9.713888888888889
c4439b4d-bc78-4d74-b732-2adbeea73340,2024-01-12 23:24:56,18590,Pending,Ever majority for street.,against,swhite,Development,Travel,2024-04-30 18:00:34,3dcbd9d0-6353-4281-bd76-85017add7bc4,Recurring,South America,2610.593888888889
a8e293ac-9ef0-421a-aaa2-3dc3c5cd2ae0,2024-01-19 16:57:06,15895,Processed,Two win general able contain my.,individual,avalenzuela,Development,Travel,2024-08-06 06:10:11,f21016ef-3368-4ed7-9925-80cfe3fb90a4,One-time,Europe,4789.218055555555
49a7d0f3-9a6d-4adb-8d6e-8ef9b276efef,2024-07-18 01:17:46,30124,Submitted,Should often leave stand attack.,positive,jorge04,Sales,Services,2024-10-29 02:32:43,b2717952-bdc8-4b5f-8e6f-0f3b9513c47c,Recurring,Asia,2473.2491666666665
79776fbd-5c09-44a4-a061-ffed4fd210a5,2024-06-16 02:41:21,12665,Pending,Federal certain produce travel painting those phone.,because,avalenzuela,HR,Miscellaneous,2024-05-28 11:50:13,4773a113-5676-41d6-85dc-dfea7861bcaf,Recurring,Asia,0.0
e61ff4a5-8a24-466f-8b48-0d45e01f111d,2024-10-12 00:25:07,81370,Processed,Individual school decision remain always.,information,edwardfry,Customer Support,Travel,2024-10-19 23:13:28,aa5985c3-78bb-4883-8bfe-a4cb2d78d4b2,Recurring,North America,190.80583333333334
0afc27c3-ccce-49b1-b65b-beacfbaa0919,2024-08-13 00:58:17,16663,Processed,North fear data wish shake hand hope.,far,edwardfry,HR,Services,2024-08-13 04:37:19,eaa99ac0-d7d7-4d4f-9565-83a14401e6cc,Recurring,South America,3.6505555555555556
864bc8b5-33cc-475d-b16f-25397f709834,2024-10-01 05:58:32,15194,Declined,Or soon wide.,me,kristen36,HR,Services,2024-02-24 15:51:04,e983bef7-0168-4018-8b9e-626a128e7abe,Recurring,North America,0.0
cc148446-49e6-4177-b8c2-3582efe55d4c,2024-08-03 16:09:11,26948,Pending,Century picture memory almost between animal option.,information,molinakrystal,IT,Travel,2024-06-11 10:15:27,29f91c59-d6c0-412e-9ef3-ae9e9bf5bbc4,One-time,Europe,0.0
e5ba39ce-64a9-43bb-87e8-f78dbac546aa,2024-02-03 22:01:59,56088,Processed,Decide art rule interview exactly common.,decade,christopher63,Customer Support,Assets,2024-09-13 19:46:09,125165a8-635e-4e69-a6bf-894241809b58,One-time,South America,5349.736111111111
58db6a2f-2a7c-46ce-84de-b3c73e78d4a3,2024-09-20 09:26:04,40112,Processed,Past own professional ago time low you picture.,because,kristen36,Finance,Miscellaneous,2024-10-01 03:22:45,42a013cc-dc3c-4560-8e70-53a3c335d948,Recurring,South America,257.9447222222222
18b0d13e-71f9-43db-8d92-012dd34769e0,2024-06-21 22:16:12,25613,Pending,Development firm security sea take wife green.,project,ashaw,HR,Assets,2024-10-05 11:15:41,9108345c-4973-4e73-b454-182b134b2484,One-time,North America,2532.991388888889
d15d0b65-33e4-4fd5-8c40-cc6871d06679,2024-10-14 17:38:52,56997,Processed,Kitchen the star write.,responsibility,randypatrick,Product Management,Services,2024-10-23 04:12:54,5956e4e9-8ac3-4c85-a940-48feee886ec5,One-time,South America,202.56722222222223
80fb244a-d3e1-47ee-af11-de4442d31ed4,2024-05-27 15:31:41,27404,Declined,Unit itself true major public.,positive,kthomas,IT,Services,2024-01-16 04:57:13,f209b802-b01b-4101-bbeb-9743c13d0184,Recurring,Asia,0.0
4c8dddae-1046-437e-bb80-77be2f098568,2024-06-24 06:14:53,27808,Processed,Respond win type.,positive,kristen36,HR,Travel,2024-07-31 08:15:53,6dc3e5e4-58c2-42e6-ac17-9e2c248b45e1,One-time,North America,890.0166666666667
684e7a39-4843-4366-ad95-8fb0a0ea4c89,2024-02-21 04:55:08,54193,Submitted,Law stock example end skin.,responsibility,donna77,Finance,Assets,2024-09-18 19:39:55,e96b32d0-680f-4203-865c-d59e88b3012f,Recurring,North America,5054.746388888889
e3ff55f9-a30f-4d03-8563-66ce3d2ab5f8,2024-10-21 22:02:54,66380,Pending,Although thing they behind establish toward address.,prove,kthomas,Customer Support,Assets,2024-05-03 05:45:29,5aef1fe6-54cf-4046-bb28-f73ebe1b5403,One-time,Europe,0.0
b1224d52-eff2-4c77-be6e-1010bd9a3128,2024-07-28 19:58:35,61794,Declined,Almost away any read strong.,above,jimenezjoyce,Customer Support,Miscellaneous,2024-07-29 08:41:00,f8aed00a-77ae-413b-a55b-39565ed730a5,One-time,South America,12.706944444444444
bb5a7954-ef95-4d50-a488-0abf4068a689,2024-08-17 17:22:38,50965,Processed,Summer next or.,blood,emunoz,Product Management,Services,2024-10-18 11:58:49,249d08a6-2e88-497b-86bf-80d68b515386,One-time,South America,1482.6030555555556
2c35549a-08d4-49a5-a47b-8acb6bef7ceb,2024-06-28 13:15:49,68382,Declined,Any since serious training everybody strong though.,individual,lopezjennifer,Customer Support,Travel,2024-03-25 03:53:04,aa3f689c-b307-4b00-ad0a-96294a097920,Recurring,North America,0.0
790be0cc-3246-4296-b31a-7e96bb543eb4,2024-03-16 21:10:51,16821,Submitted,Experience short right grow.,blood,lauren13,IT,Assets,2024-06-11 22:31:57,71037b00-f334-4864-acf4-22eb9e73c5f0,One-time,Europe,2089.3516666666665
17c65704-d577-41fb-bde6-50d3005ac5a1,2024-01-26 17:38:23,26656,Declined,Big their add skill deep memory.,prove,jorge04,HR,Assets,2024-08-15 03:09:39,a11d573b-f370-4996-bab5-0dd46aa034e4,One-time,North America,4833.521111111111
0559ff59-fcf8-4656-99a7-59701d248787,2024-01-08 08:41:01,91469,Processed,Here our brother how reach test.,individual,molinakrystal,Customer Support,Travel,2024-03-13 04:44:50,00d2e619-e77f-44e2-b3bb-34f8765ffcb4,Recurring,Asia,1556.0636111111112
a3e9fee0-2b4f-471d-a91c-ad34abb63730,2024-08-17 11:27:40,97006,Submitted,Feel take officer news accept chair laugh.,me,ryanleslie,Customer Support,Services,2024-07-28 08:47:51,0fdea6d4-b3ac-4011-91f0-d2b6ca668f01,One-time,North America,0.0
67de5d68-a46f-4f32-95a7-c1e3e3877795,2024-04-13 09:16:59,99790,Pending,Find by true prevent treatment buy.,positive,molinakrystal,Customer Support,Assets,2024-08-11 22:38:41,ba3d310d-90ed-4745-bfd9-c6254e936630,Recurring,South America,2893.3616666666667
